timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
79000843236087,加速度计,-0.9200,8.9304,1.8591,,,,,,,
79000853256399,加速度计,-1.0505,8.1636,1.0540,,,,,,,
79000855771764,陀螺仪,,,,,,,,-0.0490,-0.2565,-0.0706
79000863276816,加速度计,-0.0593,10.3166,-2.1518,,,,,,,
79000873297233,加速度计,0.2269,8.9507,4.2276,,,,,,,
79000883317649,加速度计,-1.6819,8.8196,6.9695,,,,,,,
79000875812597,陀螺仪,,,,,,,,-0.2120,-0.3178,-0.2535
79000893338066,加速度计,-1.0546,10.1688,8.5126,,,,,,,
79000895853430,陀螺仪,,,,,,,,-0.1340,-0.2983,-0.1812
79000903358483,加速度计,-1.2216,7.3813,10.7278,,,,,,,
79000913378899,加速度计,-1.8747,7.3257,9.3553,,,,,,,
79000915894264,陀螺仪,,,,,,,,0.0140,-0.2131,0.1304
79000923399316,加速度计,-0.1425,9.0842,6.1525,,,,,,,
79000933419420,加速度计,1.0690,11.1761,4.4796,,,,,,,
79000935934055,陀螺仪,,,,,,,,0.0136,-0.1077,0.3501
79000943438795,加速度计,2.7276,11.8645,2.3601,,,,,,,
79000953457649,加速度计,0.9786,6.9252,8.9178,,,,,,,
79000963480149,加速度计,-0.3142,6.2399,4.2940,,,,,,,
79000955974264,陀螺仪,,,,,,,,-0.1013,0.0249,0.3995
79000973499680,加速度计,1.4150,4.5562,8.1367,,,,,,,
79000976003066,陀螺仪,,,,,,,,-0.0471,0.1338,0.5099
79000983504160,加速度计,1.5778,8.0170,5.8945,,,,,,,
79000993509368,加速度计,0.0239,6.7690,7.4124,,,,,,,
79000996014316,陀螺仪,,,,,,,,-0.0643,0.2228,0.6049
79001003516035,加速度计,1.4802,7.7177,8.5647,,,,,,,
79001013524680,加速度计,-0.1443,6.0567,6.6750,,,,,,,
79001016032649,陀螺仪,,,,,,,,-0.0429,0.2633,0.6646
79001023535410,加速度计,-0.0904,6.5362,7.1066,,,,,,,
79001033548535,加速度计,-0.4280,6.1118,7.1814,,,,,,,
79001036060149,陀螺仪,,,,,,,,-0.0237,0.2803,0.6625
79001043564160,加速度计,-0.3454,7.7776,4.2521,,,,,,,
79001053582285,加速度计,-0.9301,6.8289,7.5794,,,,,,,
79001056097649,陀螺仪,,,,,,,,-0.0602,0.2534,0.5659
79001063602910,加速度计,-1.0169,6.9246,5.9765,,,,,,,
79001073625722,加速度计,-1.2743,7.7943,9.4427,,,,,,,
79001076144316,陀螺仪,,,,,,,,-0.0726,0.2325,0.5112
79001083650618,加速度计,-1.1366,7.6124,8.8418,,,,,,,
79001093677285,加速度计,-1.8878,5.9693,8.8394,,,,,,,
79001096198274,陀螺仪,,,,,,,,-0.0369,0.2256,0.5770
79001103705305,加速度计,-0.3262,5.8347,7.9697,,,,,,,
79001113734264,加速度计,0.7135,5.6479,6.9510,,,,,,,
79001116256399,陀螺仪,,,,,,,,0.0007,0.2663,0.6184
79001123763743,加速度计,0.8260,7.0072,5.9801,,,,,,,
79001133793326,加速度计,0.7147,6.1681,7.5645,,,,,,,
79001136312649,陀螺仪,,,,,,,,-0.0510,0.3033,0.5786
79001143818535,加速度计,-1.2109,5.8628,9.7468,,,,,,,
79001153838847,加速度计,0.4214,7.4825,6.0029,,,,,,,
79001156353066,陀螺仪,,,,,,,,0.0083,0.2964,0.6077
79001163857701,加速度计,0.5052,6.8205,5.9251,,,,,,,
79001173876451,加速度计,-0.9080,6.5667,6.3392,,,,,,,
79001176390566,陀螺仪,,,,,,,,0.0068,0.2646,0.5651
79001183895201,加速度计,0.4890,8.3163,6.7199,,,,,,,
79001193913951,加速度计,1.7125,9.1800,5.2798,,,,,,,
79001196428066,陀螺仪,,,,,,,,0.0200,0.2160,0.4589
79001203932701,加速度计,1.1600,9.0495,5.5707,,,,,,,
79001213953639,加速度计,0.8769,7.1970,5.9322,,,,,,,
79001216470618,陀螺仪,,,,,,,,-0.0064,0.2087,0.3491
79001223973795,加速度计,2.6228,7.2694,5.2092,,,,,,,
79001233986712,加速度计,0.2209,6.9791,7.1748,,,,,,,
79001236496660,陀螺仪,,,,,,,,-0.0032,0.2344,0.3216
79001243999941,加速度计,0.1329,6.2327,8.5096,,,,,,,
79001254013587,加速度计,0.0377,5.0889,8.6233,,,,,,,
79001264027962,加速度计,1.4910,8.4713,3.7026,,,,,,,
79001256524368,陀螺仪,,,,,,,,0.0891,0.2712,0.4523
79001274043170,加速度计,0.6111,8.2271,4.3844,,,,,,,
79001284059212,加速度计,-0.1107,7.6273,6.8444,,,,,,,
79001276555201,陀螺仪,,,,,,,,0.0168,0.3330,0.4864
79001294076087,加速度计,0.0994,6.8187,5.8778,,,,,,,
79001304094108,加速度计,-0.0880,7.9266,7.4789,,,,,,,
79001296589576,陀螺仪,,,,,,,,-0.0017,0.3699,0.4758
79001314113378,加速度计,-0.8380,8.8238,6.0956,,,,,,,
79001316628535,陀螺仪,,,,,,,,-0.0105,0.4188,0.5400
79001324133587,加速度计,-1.0690,6.7325,8.3629,,,,,,,
79001334154628,加速度计,-0.1909,6.3057,7.4693,,,,,,,
79001336671035,陀螺仪,,,,,,,,0.0164,0.4575,0.6904
79001344176503,加速度计,-0.0180,5.7808,8.0984,,,,,,,
79001354198899,加速度计,-0.5405,6.7786,5.3947,,,,,,,
79001356716035,陀螺仪,,,,,,,,0.0780,0.5180,0.7458
79001364221712,加速度计,-0.0281,7.7644,3.9989,,,,,,,
79001374244941,加速度计,-0.9188,7.1204,7.4130,,,,,,,
79001376762493,陀螺仪,,,,,,,,-0.0107,0.5300,0.7473
79001384268274,加速度计,-0.6716,7.0431,8.7245,,,,,,,
79001394291608,加速度计,-0.5632,8.8113,7.1964,,,,,,,
79001396808535,陀螺仪,,,,,,,,0.0369,0.4949,0.6714
79001404314003,加速度计,-0.8601,8.7969,5.5085,,,,,,,
79001414333899,加速度计,-1.6059,4.2210,8.3061,,,,,,,
79001416848326,陀螺仪,,,,,,,,-0.0091,0.4827,0.6808
79001424353066,加速度计,-0.0401,5.8580,7.4382,,,,,,,
79001434371920,加速度计,0.3813,7.4118,7.2927,,,,,,,
79001436886035,陀螺仪,,,,,,,,0.0261,0.4670,0.6280
79001444390670,加速度计,-0.5866,6.4230,7.2993,,,,,,,
79001454409420,加速度计,1.3156,8.5641,6.1717,,,,,,,
79001456923951,陀螺仪,,,,,,,,0.0119,0.4455,0.5752
79001464428795,加速度计,-0.2610,6.3069,8.2780,,,,,,,
79001474448274,加速度计,0.5668,5.8000,8.4096,,,,,,,
79001476962389,陀螺仪,,,,,,,,0.0473,0.3989,0.5208
79001484467024,加速度计,1.3420,6.2950,7.1036,,,,,,,
79001494485774,加速度计,4.5173,6.9180,4.9644,,,,,,,
79001496999889,陀螺仪,,,,,,,,0.0916,0.3850,0.4029
79001504504524,加速度计,2.9700,7.3161,5.1326,,,,,,,
79001514523274,加速度计,1.7250,8.8951,7.4627,,,,,,,
79001517037389,陀螺仪,,,,,,,,0.0399,0.3708,0.2362
79001524542024,加速度计,1.6041,6.7277,7.9972,,,,,,,
79001534560774,加速度计,2.2284,7.7620,6.6319,,,,,,,
79001544579524,加速度计,1.9345,5.1876,8.5880,,,,,,,
79001537074889,陀螺仪,,,,,,,,0.0092,0.2819,0.1427
79001554598274,加速度计,3.3812,5.4426,9.4403,,,,,,,
79001557112389,陀螺仪,,,,,,,,0.0553,0.2253,0.0350
79001564617024,加速度计,2.6372,5.7293,9.6594,,,,,,,
79001574635774,加速度计,3.2082,7.3406,4.9297,,,,,,,
79001577149889,陀螺仪,,,,,,,,0.1318,0.1720,-0.1202
79001584654524,加速度计,2.7456,8.2965,4.9015,,,,,,,
79001594673274,加速度计,1.3390,7.2095,7.1856,,,,,,,
79001597187389,陀螺仪,,,,,,,,0.0878,0.0559,-0.2900
79001604692024,加速度计,2.9658,8.4701,5.8472,,,,,,,
79001614710774,加速度计,1.2181,9.1429,2.6228,,,,,,,
79001617224889,陀螺仪,,,,,,,,0.0531,-0.0640,-0.5300
79001624729524,加速度计,0.5381,5.6641,4.0953,,,,,,,
79001634748274,加速度计,2.1476,7.6818,7.1593,,,,,,,
79001644767024,加速度计,0.2197,6.8432,5.9251,,,,,,,
79001637262389,陀螺仪,,,,,,,,0.0132,-0.2005,-0.7321
79001654785774,加速度计,-0.3645,7.6201,5.6467,,,,,,,
