timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
350350188457149,加速度计,1.8980,7.4998,1.9656,,,,,,,
350350198472305,加速度计,-0.6973,-2.1572,8.3438,,,,,,,
350350198480482,陀螺仪,,,,,,,,0.1739,-0.3055,-0.8894
350350208488712,加速度计,2.1931,-5.8466,11.0079,,,,,,,
350350218506368,加速度计,2.9293,2.3355,5.0117,,,,,,,
350350218515795,陀螺仪,,,,,,,,0.6305,-0.4128,-0.9787
350350228525274,加速度计,0.2981,13.5907,5.3367,,,,,,,
350350238545430,加速度计,-2.7282,42.5282,-22.2679,,,,,,,
350350238556107,陀螺仪,,,,,,,,0.3562,-0.4144,-0.8866
350350248566784,加速度计,6.6714,17.1245,14.8417,,,,,,,
350350258588972,加速度计,1.6376,6.8785,-3.7846,,,,,,,
350350258600482,陀螺仪,,,,,,,,-0.5784,-0.5778,-1.1856
350350268611941,加速度计,-2.6959,-3.7379,17.0683,,,,,,,
350350278635326,加速度计,2.7114,-9.5193,10.8667,,,,,,,
350350278647253,陀螺仪,,,,,,,,-0.3723,-0.5787,-0.9361
350350288659076,加速度计,3.5841,-2.8617,12.8138,,,,,,,
350350298682826,加速度计,1.1893,12.4056,7.8201,,,,,,,
350350298694753,陀螺仪,,,,,,,,-0.1057,-0.4514,-0.7197
350350308706055,加速度计,2.9191,12.0416,4.7172,,,,,,,
350350318725482,加速度计,3.3184,2.0913,12.7084,,,,,,,
350350318734701,陀螺仪,,,,,,,,-0.3381,-0.2498,-0.5418
350350328743764,加速度计,0.2927,6.5457,7.6453,,,,,,,
350350338761680,加速度计,-2.9090,7.1245,8.0463,,,,,,,
350350338770691,陀螺仪,,,,,,,,-0.2630,-0.1932,-0.3101
350350348779597,加速度计,-0.3938,7.3682,12.6899,,,,,,,
350350358797514,加速度计,0.2478,8.2510,7.5148,,,,,,,
350350358806524,陀螺仪,,,,,,,,-0.1866,-0.1812,-0.2063
350350368815743,加速度计,0.1688,8.0379,3.8373,,,,,,,
350350378839753,加速度计,-0.1951,7.5220,5.9837,,,,,,,
350350378845847,陀螺仪,,,,,,,,-0.2238,-0.1146,-0.2354
350350388851837,加速度计,-1.2175,8.5563,7.9158,,,,,,,
350350398863972,加速度计,-1.8908,10.3627,6.9055,,,,,,,
350350398870274,陀螺仪,,,,,,,,-0.1348,-0.0348,-0.1264
350350408876524,加速度计,-0.9481,11.1127,2.2212,,,,,,,
350350418889545,加速度计,0.0569,8.3851,3.0065,,,,,,,
350350418896472,陀螺仪,,,,,,,,-0.1864,-0.0264,-0.0165
350350428903399,加速度计,1.3336,8.3252,3.1586,,,,,,,
350350438918087,加速度计,0.1191,9.8803,4.8034,,,,,,,
350350438925847,陀螺仪,,,,,,,,-0.2184,-0.0182,-0.0193
350350448933607,加速度计,0.5848,9.1626,5.6419,,,,,,,
350350458950014,加速度计,1.7472,9.0106,3.6919,,,,,,,
350350458958816,陀螺仪,,,,,,,,-0.1739,-0.0161,-0.0425
350350468967670,加速度计,1.0187,7.1802,0.2484,,,,,,,
350350478986524,加速度计,-0.2239,6.4135,7.5938,,,,,,,
350350478996368,陀螺仪,,,,,,,,-0.1957,-0.0184,-0.1081
350350489006212,加速度计,0.2747,10.7769,7.9511,,,,,,,
350350499026732,加速度计,-0.0503,10.8122,5.4839,,,,,,,
350350499037409,陀螺仪,,,,,,,,-0.1301,-0.0133,-0.1065
350350509048034,加速度计,0.2263,8.3785,6.0597,,,,,,,
350350519069753,加速度计,-0.2789,7.3502,-1.5628,,,,,,,
