timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
1568224560856064,加速度计,-1.3767,7.3873,2.3014,,,,,,,
1568224570877523,加速度计,0.4453,6.2584,2.9748,,,,,,,
1568224580899814,加速度计,-0.6919,5.8095,2.9604,,,,,,,
1568224578405491,陀螺仪,,,,,,,,-0.8788,0.0948,0.0387
1568224590922939,加速度计,-0.1347,6.8103,4.1330,,,,,,,
1568224600946585,加速度计,-0.6129,8.4042,3.6901,,,,,,,
1568224598452575,陀螺仪,,,,,,,,-1.1366,0.1051,-0.0304
1568224610970648,加速度计,-1.4443,7.1245,3.1903,,,,,,,
1568224618500908,陀螺仪,,,,,,,,-1.4008,0.0726,-0.0073
1568224620994814,加速度计,-0.6237,4.2695,4.4754,,,,,,,
1568224631018981,加速度计,-1.0283,4.8961,4.8088,,,,,,,
1568224638543825,陀螺仪,,,,,,,,-1.5814,0.0233,-0.0549
1568224641039085,加速度计,-0.7925,3.6577,5.2517,,,,,,,
1568224651057835,加速度计,0.6650,2.5438,4.6549,,,,,,,
1568224658581325,陀螺仪,,,,,,,,-1.8157,0.0358,-0.4120
1568224661076585,加速度计,2.1093,1.2438,6.2872,,,,,,,
1568224671095335,加速度计,0.4585,8.6389,6.3817,,,,,,,
1568224678618825,陀螺仪,,,,,,,,-1.8040,-0.1382,-0.5192
1568224681114085,加速度计,-2.2835,18.9351,6.0992,,,,,,,
1568224691132835,加速度计,-1.6634,14.5472,6.9115,,,,,,,
1568224701152835,加速度计,-0.9870,7.6172,9.7665,,,,,,,
1568224698658460,陀螺仪,,,,,,,,-1.4831,-0.1380,-0.3111
1568224711170908,加速度计,-0.6710,4.9746,10.0401,,,,,,,
1568224721187575,加速度计,-0.0826,4.5095,10.2280,,,,,,,
1568224718691793,陀螺仪,,,,,,,,-1.0152,-0.0957,-0.3828
1568224731204241,加速度计,-0.6351,3.3112,10.0281,,,,,,,
1568224741220908,加速度计,-1.9345,9.2775,8.3911,,,,,,,
1568224738725127,陀螺仪,,,,,,,,-0.5899,-0.0505,-0.4393
1568224751237575,加速度计,-1.7986,18.4204,6.8468,,,,,,,
1568224761254606,加速度计,-3.9313,13.2627,7.4400,,,,,,,
1568224758758981,陀螺仪,,,,,,,,-0.3575,0.0025,-0.1091
1568224771272054,加速度计,-1.7514,7.9063,8.6616,,,,,,,
1568224781289918,加速度计,-1.3102,6.5044,8.6383,,,,,,,
1568224778794502,陀螺仪,,,,,,,,-0.1244,-0.0103,0.1052
1568224791308200,加速度计,-1.2216,6.1327,7.8781,,,,,,,
1568224801326898,加速度计,-1.3617,6.5170,7.0210,,,,,,,
1568224798831689,陀螺仪,,,,,,,,0.0691,0.0083,0.1756
1568224811346012,加速度计,-0.9972,6.5864,6.7319,,,,,,,
