timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
1568415915275005,陀螺仪,,,,,,,,0.1547,-0.0065,0.2393
1568415925289120,加速度计,0.1454,10.2101,4.1414,,,,,,,
1568415935318286,加速度计,0.0329,6.3788,6.0448,,,,,,,
1568415935333130,陀螺仪,,,,,,,,0.1342,-0.0056,0.2314
1568415945347870,加速度计,0.9152,3.6410,4.8129,,,,,,,
1568415955377453,加速度计,-0.3873,9.1656,4.4819,,,,,,,
1568415955389380,陀螺仪,,,,,,,,0.1706,0.0754,0.2788
1568415965401203,加速度计,-0.0419,12.2302,-2.4134,,,,,,,
1568415975419953,加速度计,-0.1975,5.7940,12.7844,,,,,,,
1568415975429380,陀螺仪,,,,,,,,-0.0430,0.1052,0.3623
1568415985438703,加速度计,-0.5794,7.7800,6.6014,,,,,,,
1568415995457453,加速度计,-0.5944,11.1492,5.8550,,,,,,,
1568415995466880,陀螺仪,,,,,,,,0.0459,0.1613,0.4175
1568416005476203,加速度计,-0.3250,6.2830,4.3491,,,,,,,
1568416015494953,加速度计,-0.0239,5.1026,3.2298,,,,,,,
1568416015504380,陀螺仪,,,,,,,,0.0376,0.1762,0.4457
1568416025513703,加速度计,0.5058,7.3969,2.7629,,,,,,,
1568416035541151,加速度计,1.6795,9.1812,4.3299,,,,,,,
1568416035546620,陀螺仪,,,,,,,,-0.0040,0.1613,0.3458
1568416045551984,加速度计,0.5549,9.5816,6.1513,,,,,,,
1568416055562818,加速度计,1.3892,8.6137,7.3957,,,,,,,
1568416055568495,陀螺仪,,,,,,,,-0.0422,0.1646,0.2092
1568416065574068,加速度计,0.4429,8.9848,7.9595,,,,,,,
1568416075586151,加速度计,0.8625,7.6776,6.6086,,,,,,,
1568416075592661,陀螺仪,,,,,,,,-0.0245,0.1032,0.0710
1568416085599068,加速度计,0.8344,6.5942,4.3209,,,,,,,
1568416095613234,加速度计,3.2322,6.0944,1.3856,,,,,,,
1568416095620995,陀螺仪,,,,,,,,-0.0189,0.0330,-0.0550
1568416105628651,加速度计,3.1131,6.9593,2.7186,,,,,,,
1568416115645318,加速度计,2.1566,8.5539,4.0779,,,,,,,
1568416115654328,陀螺仪,,,,,,,,-0.1268,-0.0096,-0.2477
1568416125663234,加速度计,2.3990,8.1558,7.8644,,,,,,,
1568416135682401,加速度计,2.9916,7.9751,7.1664,,,,,,,
1568416135692661,陀螺仪,,,,,,,,-0.1269,-0.0225,-0.3539
1568416145702818,加速度计,2.5001,7.0000,5.2984,,,,,,,
1568416155724484,加速度计,2.2045,5.7090,5.1942,,,,,,,
1568416155735995,陀螺仪,,,,,,,,-0.1609,-0.0368,-0.4194
1568416165747401,加速度计,1.6550,6.0166,8.1157,,,,,,,
1568416175771151,加速度计,2.7306,5.5952,5.1110,,,,,,,
1568416175783495,陀螺仪,,,,,,,,-0.1317,-0.0164,-0.4067
1568416185795734,加速度计,2.0997,6.8313,5.6425,,,,,,,
1568416195820734,加速度计,2.0279,6.2668,10.5668,,,,,,,
1568416195833286,陀螺仪,,,,,,,,-0.1996,-0.0554,-0.4104
1568416205845734,加速度计,2.0584,7.6926,17.5938,,,,,,,
1568416215870734,加速度计,1.2067,8.6461,8.5216,,,,,,,
1568416215881203,陀螺仪,,,,,,,,0.0017,-0.0064,-0.4417
1568416225891568,加速度计,1.8208,7.3119,8.0517,,,,,,,
1568416235910318,加速度计,0.6033,4.2539,-0.9774,,,,,,,
1568416235919745,陀螺仪,,,,,,,,-0.0668,-0.0498,-0.4734
1568416245929068,加速度计,-0.7356,2.1350,1.5772,,,,,,,
1568416255947818,加速度计,1.0020,7.9033,2.6797,,,,,,,
1568416255957245,陀螺仪,,,,,,,,-0.1587,-0.0915,-0.3847
1568416265966568,加速度计,-0.9044,8.1977,5.0266,,,,,,,
1568416275985318,加速度计,-0.4884,5.5222,9.8055,,,,,,,
1568416275994953,陀螺仪,,,,,,,,-0.2902,-0.1206,-0.2585
1568416286005214,加速度计,1.5179,9.4475,14.7136,,,,,,,
1568416296023547,加速度计,-1.7035,6.5278,15.7155,,,,,,,
1568416296032766,陀螺仪,,,,,,,,-0.1177,-0.0523,-0.2064
1568416306041880,加速度计,-1.1025,6.4087,10.5004,,,,,,,
1568416316060214,加速度计,0.9559,7.4723,-0.7536,,,,,,,
1568416316069432,陀螺仪,,,,,,,,-0.0280,-0.0200,-0.1399
1568416326078547,加速度计,-1.5880,4.3197,15.2559,,,,,,,
1568416336096880,加速度计,-1.8298,10.0527,13.0376,,,,,,,
1568416336106099,陀螺仪,,,,,,,,0.1575,-0.0007,-0.1079
1568416346115214,加速度计,-0.4160,9.0106,0.5022,,,,,,,
1568416356133547,加速度计,2.1458,7.0832,-9.8067,,,,,,,
1568416356142766,陀螺仪,,,,,,,,-0.0498,-0.0883,-0.1529
1568416366151880,加速度计,-2.9844,3.9516,10.8493,,,,,,,
1568416376170214,加速度计,-1.4581,4.7184,1.7837,,,,,,,
1568416376179432,陀螺仪,,,,,,,,-0.0594,-0.0570,-0.0683
1568416386188547,加速度计,-0.7356,10.9936,18.2857,,,,,,,
1568416396206880,加速度计,-0.1448,9.0579,10.8433,,,,,,,
1568416396216099,陀螺仪,,,,,,,,0.1142,-0.0226,0.0172
1568416406225214,加速度计,0.4908,6.9827,1.1199,,,,,,,
1568416416243547,加速度计,-0.4669,5.5025,-0.4555,,,,,,,
1568416416252766,陀螺仪,,,,,,,,0.0573,-0.0184,0.0031
1568416426261880,加速度计,-0.2263,6.1585,3.1939,,,,,,,
1568416436280214,加速度计,0.2777,8.2947,16.2991,,,,,,,
1568416436289432,陀螺仪,,,,,,,,0.0422,-0.0478,0.0434
1568416446298547,加速度计,0.9720,10.1694,9.4529,,,,,,,
1568416456316880,加速度计,2.2338,6.1160,1.9776,,,,,,,
1568416456326099,陀螺仪,,,,,,,,0.2009,0.0065,-0.0124
1568416466335214,加速度计,0.9421,6.3321,-4.9859,,,,,,,
1568416476353599,加速度计,-1.1378,5.3648,1.8884,,,,,,,
1568416476363026,陀螺仪,,,,,,,,-0.0507,-0.0459,-0.0296
1568416486372349,加速度计,0.0838,10.5602,13.7008,,,,,,,
1568416496391099,加速度计,0.8583,12.0758,14.9668,,,,,,,
1568416496400526,陀螺仪,,,,,,,,0.0064,-0.0297,-0.0076
1568416506409901,加速度计,0.4489,10.1897,7.3119,,,,,,,
1568416516429068,加速度计,0.3974,2.7282,10.2759,,,,,,,
1568416516438703,陀螺仪,,,,,,,,0.0009,-0.0527,-0.0613
1568416526448755,加速度计,0.3136,1.9644,9.9695,,,,,,,
1568416536479797,加速度计,-0.8823,5.1002,9.1650,,,,,,,
1568416536487349,陀螺仪,,,,,,,,0.2457,0.0096,-0.0533
1568416546494797,加速度计,0.0425,8.2654,0.3735,,,,,,,
1568416556509797,加速度计,0.5608,9.8270,-4.2641,,,,,,,
1568416556517349,陀螺仪,,,,,,,,0.2072,-0.0562,-0.1407
1568416566524849,加速度计,-3.1687,7.0545,-3.6823,,,,,,,
1568416576540318,加速度计,0.8499,11.3617,4.4388,,,,,,,
1568416576548286,陀螺仪,,,,,,,,-0.1518,-0.1738,-0.0447
1568416586556203,加速度计,1.3473,11.1091,19.9377,,,,,,,
1568416596572505,加速度计,-1.3629,10.2681,12.4211,,,,,,,
1568416596580891,陀螺仪,,,,,,,,-0.0127,-0.0629,-0.0589
1568416606589276,加速度计,-0.5561,6.5122,0.1131,,,,,,,
1568416616606880,加速度计,0.1706,6.9635,3.5069,,,,,,,
1568416616616099,陀螺仪,,,,,,,,-0.2461,-0.1346,-0.0169
1568416626625318,加速度计,-0.8912,1.9525,12.2757,,,,,,,
1568416636654641,陀螺仪,,,,,,,,0.0095,-0.0127,0.0495
1568416636644589,加速度计,-0.8452,6.2537,13.7535,,,,,,,
1568416646664641,加速度计,-1.2270,1.4593,-0.0838,,,,,,,
1568416656685109,加速度计,1.4784,4.6573,-0.9828,,,,,,,
1568416656695578,陀螺仪,,,,,,,,0.0605,-0.0027,0.1135
1568416666705995,加速度计,-0.7434,12.0111,-0.2556,,,,,,,
1568416676727297,加速度计,3.4339,14.1102,-7.1868,,,,,,,
1568416676738182,陀螺仪,,,,,,,,-0.2513,-0.0734,0.0109
1568416686748964,加速度计,-0.8386,2.8473,20.4189,,,,,,,
1568416696770630,加速度计,-2.8748,9.9407,22.8796,,,,,,,
1568416696781516,陀螺仪,,,,,,,,-0.0064,0.0462,0.0692
1568416706792297,加速度计,-1.1534,14.8482,-7.0144,,,,,,,
1568416716813964,加速度计,1.2420,0.0509,22.3104,,,,,,,
1568416716824849,陀螺仪,,,,,,,,-0.2607,-0.0510,0.1796
1568416726835266,加速度计,-0.8122,5.0165,14.6226,,,,,,,
1568416736854016,加速度计,-0.5040,7.7357,2.9012,,,,,,,
1568416736863443,陀螺仪,,,,,,,,0.1555,0.0474,0.1535
1568416746872766,加速度计,0.8416,2.8449,-1.5520,,,,,,,
1568416756891516,加速度计,0.8481,3.9714,-0.3609,,,,,,,
1568416756900943,陀螺仪,,,,,,,,-0.0029,-0.0328,0.0429
1568416766910266,加速度计,0.4567,9.0184,1.1773,,,,,,,
1568416776939745,陀螺仪,,,,,,,,-0.1955,-0.0704,-0.0511
1568416776929276,加速度计,-0.3885,7.6680,8.3157,,,,,,,
1568416786953599,加速度计,-0.1347,9.6420,21.5299,,,,,,,
1568416796973651,陀螺仪,,,,,,,,0.1056,-0.0822,-0.1304
1568416796966932,加速度计,-0.1850,11.0085,7.2939,,,,,,,
1568416806980318,加速度计,0.5028,6.9474,-8.2031,,,,,,,
1568416816994120,加速度计,1.1199,1.8118,12.3361,,,,,,,
1568416817001255,陀螺仪,,,,,,,,-0.2997,-0.2296,-0.1192
1568416827008339,加速度计,0.8290,7.9266,16.3620,,,,,,,
1568416837023026,加速度计,1.2605,7.2712,10.0796,,,,,,,
1568416837030786,陀螺仪,,,,,,,,0.0302,-0.1257,-0.1625
1568416847038547,加速度计,0.7159,4.7591,4.3790,,,,,,,
1568416857054901,加速度计,-1.3593,6.5027,-0.6213,,,,,,,
1568416857063495,陀螺仪,,,,,,,,0.0486,-0.1852,-0.2119
1568416867072089,加速度计,-1.8854,9.3116,3.6524,,,,,,,
1568416877090109,加速度计,-0.3190,7.9140,12.0991,,,,,,,
1568416877099536,陀螺仪,,,,,,,,-0.0819,-0.2964,-0.2063
1568416887108964,加速度计,0.1347,7.8135,12.3212,,,,,,,
1568416897128651,加速度计,-0.7961,6.1555,3.3525,,,,,,,
1568416897138911,陀螺仪,,,,,,,,0.0224,-0.2664,-0.2511
1568416907149172,加速度计,-0.7602,8.7753,-0.6303,,,,,,,
1568416917170526,加速度计,-0.0844,5.0236,8.0086,,,,,,,
1568416917181620,陀螺仪,,,,,,,,-0.1949,-0.3445,-0.2047
1568416927192661,加速度计,0.7937,3.5638,13.8445,,,,,,,
1568416937215214,加速度计,-1.1768,5.6790,16.8510,,,,,,,
1568416937226724,陀螺仪,,,,,,,,0.0063,-0.2997,-0.1244
1568416947238130,加速度计,1.7490,0.5578,11.1043,,,,,,,
1568416957261047,加速度计,2.1237,6.9989,2.0243,,,,,,,
1568416957272557,陀螺仪,,,,,,,,0.3483,-0.2507,-0.1583
1568416967283964,加速度计,-4.0223,10.7266,0.5997,,,,,,,
1568416977306516,加速度计,2.9113,10.9840,6.8426,,,,,,,
1568416977316568,陀螺仪,,,,,,,,0.1790,-0.2630,-0.0150
1568416987326359,加速度计,-0.5297,11.3030,1.6424,,,,,,,
1568416997345109,加速度计,-0.5375,14.7519,-2.7623,,,,,,,
1568416997354536,陀螺仪,,,,,,,,-0.1077,-0.2400,0.0731
1568417007363859,加速度计,0.2747,0.7236,12.2924,,,,,,,
1568417017382609,加速度计,0.5626,4.8459,10.2137,,,,,,,
1568417017392036,陀螺仪,,,,,,,,-0.1294,-0.0929,0.2924
1568417027402193,加速度计,1.2863,7.5519,9.2943,,,,,,,
1568417037433339,加速度计,1.0762,2.1931,8.5611,,,,,,,
1568417037434432,陀螺仪,,,,,,,,0.0200,0.0278,0.4675
1568417047435526,加速度计,0.3358,3.6793,3.3076,,,,,,,
1568417057438339,加速度计,-0.4268,8.7059,0.8182,,,,,,,
1568417057440266,陀螺仪,,,,,,,,0.1197,0.1056,0.5160
1568417067442505,加速度计,-0.8164,13.6643,4.5226,,,,,,,
1568417077448443,加速度计,-1.8771,8.9304,13.8385,,,,,,,
1568417077452245,陀螺仪,,,,,,,,-0.0246,0.0969,0.5671
1568417087456568,加速度计,-0.3861,9.2141,8.0409,,,,,,,
1568417097467297,加速度计,-0.7260,7.7632,0.0245,,,,,,,
1568417097473807,陀螺仪,,,,,,,,-0.0153,0.0980,0.5204
1568417107480943,加速度计,-1.4581,5.4690,11.4317,,,,,,,
1568417117497505,加速度计,1.9261,9.7031,19.0704,,,,,,,
1568417117506932,陀螺仪,,,,,,,,0.1426,0.1009,0.5025
1568417127516984,加速度计,0.6309,7.4573,-3.2477,,,,,,,
1568417137551411,陀螺仪,,,,,,,,0.0101,0.0799,0.3570
1568417137539276,加速度计,1.1744,-0.8487,17.3053,,,,,,,
1568417147563964,加速度计,0.3603,10.3316,6.7403,,,,,,,
1568417157590630,加速度计,-0.2047,15.4264,8.0505,,,,,,,
1568417157604641,陀螺仪,,,,,,,,0.1718,0.0374,0.2989
1568417167618859,加速度计,2.2164,5.7096,4.1527,,,,,,,
1568417177648234,加速度计,2.4714,1.5832,0.7272,,,,,,,
1568417177663286,陀螺仪,,,,,,,,0.1289,0.0329,0.1631
1568417187678339,加速度计,-1.1235,9.5529,0.8164,,,,,,,
1568417197708755,加速度计,0.7398,8.0290,15.5072,,,,,,,
1568417197724016,陀螺仪,,,,,,,,0.0245,-0.0403,0.1541
1568417207737714,加速度计,2.5061,8.0170,7.8458,,,,,,,
1568417217770266,陀螺仪,,,,,,,,0.0699,-0.0144,0.0361
1568417217760839,加速度计,2.1602,7.1341,-3.1927,,,,,,,
1568417227779589,加速度计,1.9878,6.9749,1.2354,,,,,,,
1568417237798339,加速度计,-1.7741,2.3786,20.5877,,,,,,,
1568417237807766,陀螺仪,,,,,,,,-0.0545,-0.0361,0.0433
1568417247817089,加速度计,-0.4735,11.5658,8.1253,,,,,,,
1568417257845266,陀螺仪,,,,,,,,0.0627,-0.0453,0.1052
1568417257835839,加速度计,2.8030,7.7111,3.7894,,,,,,,
1568417267854589,加速度计,1.7992,5.0769,6.2973,,,,,,,
1568417277874172,加速度计,-1.9716,5.0039,5.8161,,,,,,,
1568417277885266,陀螺仪,,,,,,,,0.0635,-0.0100,0.0900
1568417287900422,加速度计,0.4974,8.0032,4.9279,,,,,,,
1568417297909276,加速度计,0.4645,5.8694,6.4889,,,,,,,
