timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
345561222754352,加速度计,-1.1785,1.6568,25.0721,,,,,,,
345561232757269,加速度计,-2.0105,8.2911,7.9284,,,,,,,
345561232759613,陀螺仪,,,,,,,,0.1682,0.0004,0.0405
345561242762477,加速度计,0.3639,12.7539,-0.6063,,,,,,,
345561252770498,加速度计,-0.1604,6.0460,4.9422,,,,,,,
345561252775654,陀螺仪,,,,,,,,-0.0770,-0.1242,0.0233
345561262781435,加速度计,-1.4204,2.9305,10.5441,,,,,,,
345561272795602,加速度计,-1.1899,6.5230,11.0822,,,,,,,
345561272803988,陀螺仪,,,,,,,,0.0494,-0.0993,0.0692
345561282813102,加速度计,1.1139,8.4803,3.2992,,,,,,,
345561292833623,加速度计,-0.9062,9.0339,2.8467,,,,,,,
345561292845029,陀螺仪,,,,,,,,0.0423,-0.1121,0.0393
345561302857060,加速度计,0.1263,4.9117,3.4249,,,,,,,
345561312883102,加速度计,0.3519,7.4101,7.4723,,,,,,,
345561312897008,陀螺仪,,,,,,,,-0.0622,-0.0956,0.0499
345561322911331,加速度计,-0.8793,8.5802,10.3651,,,,,,,
345561332941331,加速度计,-1.0008,8.2367,9.3769,,,,,,,
345561332956800,陀螺仪,,,,,,,,0.0176,-0.0486,0.0883
345561342972373,加速度计,0.6740,6.1471,3.9241,,,,,,,
345561353003935,加速度计,-0.8942,6.5074,4.8794,,,,,,,
345561353019821,陀螺仪,,,,,,,,0.0087,-0.0595,0.1212
345561363035602,加速度计,-0.1329,8.2271,5.2858,,,,,,,
345561373058519,加速度计,0.5602,8.8047,5.6048,,,,,,,
345561373068154,陀螺仪,,,,,,,,-0.0397,-0.0338,0.1708
345561383077269,加速度计,0.1640,5.5252,5.4121,,,,,,,
345561393095602,加速度计,2.8174,7.3047,-0.1616,,,,,,,
345561393104821,陀螺仪,,,,,,,,-0.1301,-0.0201,0.1905
345561403113935,加速度计,2.0075,6.0645,22.5049,,,,,,,
345561413132269,加速度计,-1.2594,9.1339,12.2631,,,,,,,
345561413141488,陀螺仪,,,,,,,,0.1625,0.1061,0.1100
345561423150602,加速度计,-0.2334,7.9577,-4.0253,,,,,,,
345561433168623,加速度计,-0.0413,8.6898,-1.3042,,,,,,,
345561433178363,陀螺仪,,,,,,,,-0.0553,0.0280,0.1590
345561443190081,加速度计,0.5327,2.0524,9.1315,,,,,,,
345561453205863,加速度计,1.4491,9.5349,13.1142,,,,,,,
345561453212373,陀螺仪,,,,,,,,-0.0589,-0.0020,0.1553
345561463218779,加速度计,1.9764,11.9692,12.2080,,,,,,,
345561473232060,加速度计,0.3603,5.5115,8.4587,,,,,,,
345561473238935,陀螺仪,,,,,,,,0.0590,0.0735,0.0618
345561483245758,加速度计,-0.4304,2.7007,1.3785,,,,,,,
345561493259873,加速度计,0.6243,10.3412,-0.2717,,,,,,,
345561493267321,陀螺仪,,,,,,,,0.0071,0.0190,0.0417
345561503274769,加速度计,1.5119,5.4019,8.8986,,,,,,,
345561513290498,加速度计,0.6692,9.7935,7.9021,,,,,,,
345561513298779,陀螺仪,,,,,,,,-0.0433,0.0053,0.0182
345561523307060,加速度计,0.1778,5.8520,15.6826,,,,,,,
345561533324456,加速度计,2.0632,8.0535,3.0963,,,,,,,
345561543342685,加速度计,0.5130,6.9240,1.3246,,,,,,,
345561533333571,陀螺仪,,,,,,,,0.0864,0.0340,-0.0221
345561553361748,加速度计,-0.7392,5.8760,-0.3741,,,,,,,
345561553371696,陀螺仪,,,,,,,,-0.0659,-0.0077,-0.0093
345561563381644,加速度计,-0.0365,4.6064,14.8584,,,,,,,
345561573402373,加速度计,2.1458,9.3739,12.5145,,,,,,,
345561573413779,陀螺仪,,,,,,,,0.0533,0.0109,-0.0152
345561583425394,加速度计,-0.2400,8.8071,3.2585,,,,,,,
345561602279225,GPS,,,,31.9413,118.7896,3.7900,5.1000,,,
345561593460342,加速度计,-1.0373,6.6595,9.3488,,,,,,,
345561593470342,陀螺仪,,,,,,,,0.0166,-0.0172,-0.0316
345561603479456,加速度计,1.9225,3.4776,2.1117,,,,,,,
345561613497790,加速度计,2.3601,7.8979,-4.0253,,,,,,,
345561613507008,陀螺仪,,,,,,,,-0.0546,-0.0495,-0.0638
345561623516123,加速度计,-1.7196,9.5295,15.7215,,,,,,,
345561633534456,加速度计,-1.1923,6.2543,26.2321,,,,,,,
345561633543675,陀螺仪,,,,,,,,0.0317,0.0068,-0.0561
345561643552790,加速度计,2.4864,8.4623,0.7338,,,,,,,
345561653571123,加速度计,-0.7626,5.9628,-8.1511,,,,,,,
345561653580342,陀螺仪,,,,,,,,0.2116,0.0084,-0.1174
345561663589456,加速度计,-2.4798,3.4195,-7.7997,,,,,,,
345561673607790,加速度计,1.2276,7.1084,24.9236,,,,,,,
345561673617008,陀螺仪,,,,,,,,-0.1967,-0.1489,0.0158
345561683626123,加速度计,2.9910,12.1901,7.7428,,,,,,,
345561693646123,加速度计,-2.5217,9.9928,5.7982,,,,,,,
345561693655550,陀螺仪,,,,,,,,-0.0446,-0.0368,-0.0943
345561703662998,加速度计,1.8747,3.5458,4.0396,,,,,,,
345561713677998,加速度计,1.3294,-1.5646,10.8984,,,,,,,
345561713685550,陀螺仪,,,,,,,,-0.0395,-0.0547,-0.0763
345561723692998,加速度计,-2.5995,13.1178,5.5132,,,,,,,
345561733707998,加速度计,-2.9790,9.9916,5.5001,,,,,,,
345561743723363,加速度计,1.8393,4.5891,14.5358,,,,,,,
345561733715706,陀螺仪,,,,,,,,-0.1004,-0.1312,0.0027
345561753739144,加速度计,-0.8721,5.2882,7.2221,,,,,,,
345561753747269,陀螺仪,,,,,,,,0.1007,-0.0640,-0.0087
345561763755342,加速度计,-0.3340,8.4647,-1.5933,,,,,,,
345561773771956,加速度计,-3.2765,5.2020,9.6923,,,,,,,
345561783788988,加速度计,-1.2378,7.7608,6.9923,,,,,,,
345561773780498,陀螺仪,,,,,,,,-0.0458,-0.0955,0.0085
345561793807141,加速度计,0.1987,7.3209,6.7493,,,,,,,
345561803825787,加速度计,-1.1217,7.2832,6.3428,,,,,,,
345561793816464,陀螺仪,,,,,,,,0.0011,-0.0755,0.1112
345561813844901,加速度计,-2.0285,5.8407,6.5918,,,,,,,
345561823864433,加速度计,1.6783,6.3542,8.7388,,,,,,,
345561813854693,陀螺仪,,,,,,,,-0.0338,-0.0804,0.1483
345561833884381,加速度计,0.0263,9.1429,6.5404,,,,,,,
345561833894589,陀螺仪,,,,,,,,0.0463,-0.0160,0.1603
345561843904745,加速度计,-1.3252,8.3181,0.8541,,,,,,,
345561853925526,加速度计,-0.6009,5.8945,6.1998,,,,,,,
345561853935995,陀螺仪,,,,,,,,-0.0923,-0.0184,0.1945
345561863946360,加速度计,-1.0427,4.3102,4.1258,,,,,,,
345561873967193,加速度计,-0.3777,5.7688,12.5737,,,,,,,
345561873977662,陀螺仪,,,,,,,,-0.0959,-0.0563,0.2742
345561883988026,加速度计,1.1654,9.3272,13.8157,,,,,,,
345561894008860,加速度计,0.2490,12.2398,-1.5467,,,,,,,
345561894018860,陀螺仪,,,,,,,,0.0451,0.0774,0.2878
345561904028599,加速度计,0.3256,7.2550,1.5927,,,,,,,
345561914047089,加速度计,-0.3921,2.0446,17.5297,,,,,,,
345561914056308,陀螺仪,,,,,,,,-0.1381,0.0530,0.3302
345561924065422,加速度计,-1.2959,7.1832,16.1866,,,,,,,
345561934083391,加速度计,1.3132,10.8757,-2.9790,,,,,,,
345561934094745,陀螺仪,,,,,,,,0.1553,0.1609,0.3886
345561944117818,加速度计,-1.3617,7.5896,-0.1419,,,,,,,
345561954123495,加速度计,0.2604,3.7242,7.6387,,,,,,,
345561954119693,陀螺仪,,,,,,,,-0.1029,0.1258,0.4914
345561964115891,加速度计,0.4812,5.4564,13.6332,,,,,,,
345561974109849,加速度计,0.2233,10.4369,9.8114,,,,,,,
345561974108079,陀螺仪,,,,,,,,0.1899,0.2727,0.4551
345561984106568,加速度计,0.7296,10.8781,-8.1457,,,,,,,
345561994106568,加速度计,-3.1879,2.4187,11.4820,,,,,,,
345561994108391,陀螺仪,,,,,,,,-0.2011,0.1668,0.4926
345562004110631,加速度计,-0.7620,3.8194,16.9162,,,,,,,
345562014119224,加速度计,-0.0856,13.6577,5.7850,,,,,,,
345562014125579,陀螺仪,,,,,,,,0.1133,0.2445,0.4708
345562024132401,加速度计,-1.8860,7.9637,5.9406,,,,,,,
345562034150162,加速度计,0.2436,6.1256,3.9929,,,,,,,
345562044172506,加速度计,0.8104,4.6723,3.4087,,,,,,,
345562034161099,陀螺仪,,,,,,,,0.0065,0.1589,0.4004
345562054199068,加速度计,0.4100,5.4552,9.9617,,,,,,,
345562054214068,陀螺仪,,,,,,,,-0.0036,0.1040,0.2067
345562064229433,加速度计,-1.8902,9.3069,7.6160,,,,,,,
345562074262818,加速度计,0.6093,7.9960,4.5250,,,,,,,
345562074280526,陀螺仪,,,,,,,,0.0431,0.0530,0.1450
345562084298391,加速度计,1.0511,5.8622,5.3971,,,,,,,
345562094335318,加速度计,2.7234,7.4759,5.8257,,,,,,,
345562104372766,加速度计,1.3234,4.6741,3.8930,,,,,,,
345562094354068,陀螺仪,,,,,,,,-0.0561,0.0008,0.0300
345562114410266,加速度计,1.3946,8.0128,18.9028,,,,,,,
345562124430995,加速度计,-2.6647,5.8389,22.1901,,,,,,,
345562114421881,陀螺仪,,,,,,,,-0.0723,-0.0411,-0.1181
345562134449329,加速度计,1.6119,8.3097,1.8226,,,,,,,
345562134458547,陀螺仪,,,,,,,,0.4428,-0.0181,-0.1120
345562144467662,加速度计,1.5646,9.6678,-8.7077,,,,,,,
345562154485995,加速度计,1.6592,3.8780,-14.1641,,,,,,,
345562154495214,陀螺仪,,,,,,,,-0.2806,-0.1880,-0.1064
345562164504329,加速度计,-0.3585,2.4930,40.8265,,,,,,,
345562174522297,加速度计,0.8523,13.6655,-5.7790,,,,,,,
345562174531308,陀螺仪,,,,,,,,0.1718,-0.0272,-0.0473
345562184540214,加速度计,3.4022,14.6627,2.7078,,,,,,,
345562194567193,加速度计,0.0772,-0.8092,8.1822,,,,,,,
345562194576412,陀螺仪,,,,,,,,-0.1260,-0.0237,-0.1222
345562204579068,加速度计,-1.1402,2.3158,12.7383,,,,,,,
345562214584849,加速度计,-0.0856,12.4774,7.9033,,,,,,,
345562214588131,陀螺仪,,,,,,,,0.0799,-0.0723,-0.0055
345562224591412,加速度计,1.0181,11.0061,0.7835,,,,,,,
345562234599172,加速度计,2.0446,2.2913,0.4938,,,,,,,
345562234603808,陀螺仪,,,,,,,,-0.0553,-0.0565,-0.0232
345562244608547,加速度计,-0.3268,3.4794,9.3452,,,,,,,
345562254619589,加速度计,-0.0066,7.8542,10.9678,,,,,,,
345562264632662,加速度计,0.5327,11.8597,11.3048,,,,,,,
345562254626047,陀螺仪,,,,,,,,-0.0051,-0.0273,0.0547
345562274647818,加速度计,0.7105,8.8723,0.6273,,,,,,,
345562274656360,陀螺仪,,,,,,,,0.0095,0.0196,0.1049
345562284665058,加速度计,1.1408,3.3531,2.9766,,,,,,,
345562294684381,加速度计,-1.2665,6.1423,13.0532,,,,,,,
345562294695006,陀螺仪,,,,,,,,-0.0760,0.0193,0.0710
345562304705787,加速度计,-1.8070,9.5930,16.1710,,,,,,,
345562314728912,加速度计,-0.7494,9.5044,5.0589,,,,,,,
345562324753704,加速度计,0.2107,6.9665,-4.6412,,,,,,,
345562314741256,陀螺仪,,,,,,,,0.1417,0.0554,0.2318
345562334779797,加速度计,0.4465,0.0377,1.0008,,,,,,,
345562334793287,陀螺仪,,,,,,,,-0.1116,0.0138,0.1961
345562344806776,加速度计,0.5195,4.5639,12.2990,,,,,,,
345562354834224,加速度计,-0.7320,10.5626,10.5303,,,,,,,
345562354848026,陀螺仪,,,,,,,,-0.0005,0.1015,0.2854
345562364861724,加速度计,-1.3192,12.2074,11.2126,,,,,,,
345562374887401,加速度计,-1.0942,5.2194,16.3285,,,,,,,
345562374897506,陀螺仪,,,,,,,,0.0530,0.1405,0.4020
345562384906620,加速度计,1.2007,3.9810,0.9583,,,,,,,
345562394924954,加速度计,0.1239,9.2225,-5.7575,,,,,,,
345562394934016,陀螺仪,,,,,,,,0.0526,0.1356,0.3043
345562404942922,加速度计,-0.4705,6.5978,10.0054,,,,,,,
345562414960839,加速度计,-2.5474,6.5200,14.3060,,,,,,,
345562414969849,陀螺仪,,,,,,,,-0.0403,0.0963,0.2728
345562424978756,加速度计,2.7839,9.6019,0.3759,,,,,,,
345562434996672,加速度计,-0.6099,5.3361,6.1645,,,,,,,
345562435006151,陀螺仪,,,,,,,,-0.1196,0.0602,0.2664
345562445018339,加速度计,-0.9595,7.3939,21.8950,,,,,,,
345562455034589,加速度计,4.2132,8.5102,18.6508,,,,,,,
345562455042766,陀螺仪,,,,,,,,0.4032,0.1927,0.2445
345562465050839,加速度计,-4.2820,11.4832,-11.3258,,,,,,,
345562475067089,加速度计,4.3233,1.6388,-3.2723,,,,,,,
345562475075266,陀螺仪,,,,,,,,-0.1120,0.0662,0.3370
345562485083339,加速度计,-0.1317,1.1444,14.1827,,,,,,,
345562495099589,加速度计,-0.2981,12.9484,8.6688,,,,,,,
345562495107766,陀螺仪,,,,,,,,0.1394,0.1433,0.2606
345562505115839,加速度计,-0.3430,12.4540,5.3552,,,,,,,
345562515132506,加速度计,-0.0198,4.1563,10.8996,,,,,,,
345562515141099,陀螺仪,,,,,,,,0.0040,0.0965,0.2587
345562525149589,加速度计,2.7503,4.5304,4.5855,,,,,,,
345562535167089,加速度计,0.5507,7.4280,2.3972,,,,,,,
345562545185006,加速度计,-1.4790,6.6918,4.9781,,,,,,,
345562535176099,陀螺仪,,,,,,,,0.0920,0.1158,0.1782
345562555203339,加速度计,0.7434,8.5383,4.6926,,,,,,,
345562555212766,陀螺仪,,,,,,,,0.0027,0.1064,0.2382
345562565222089,加速度计,-0.0605,9.1327,12.6270,,,,,,,
345562575241256,加速度计,0.9559,7.7985,11.2354,,,,,,,
345562575251099,陀螺仪,,,,,,,,0.0328,0.0790,0.1999
345562585260839,加速度计,3.0448,7.0701,4.9237,,,,,,,
345562604618599,GPS,,,,31.9414,118.7895,3.7200,359.4000,,,
345562595292401,加速度计,-1.4054,2.5522,5.1068,,,,,,,
345562595299120,陀螺仪,,,,,,,,0.0924,0.1057,0.1453
345562605305735,加速度计,0.3771,5.4995,6.3829,,,,,,,
345562615319068,加速度计,0.7440,10.9379,3.0329,,,,,,,
345562615325839,陀螺仪,,,,,,,,0.0858,0.0762,0.1862
345562625332662,加速度计,1.7113,8.2073,10.4860,,,,,,,
345562635346672,加速度计,0.8517,6.7241,8.1858,,,,,,,
345562635353912,陀螺仪,,,,,,,,0.0816,0.1076,0.1394
345562645361360,加速度计,-0.1155,5.5156,4.2090,,,,,,,
345562655376881,加速度计,2.2003,7.0785,2.1416,,,,,,,
345562655384954,陀螺仪,,,,,,,,0.0325,0.1021,0.1193
345562665393235,加速度计,-0.3184,7.1257,6.2566,,,,,,,
345562675410422,加速度计,-1.2079,7.9823,13.4303,,,,,,,
345562675419329,陀螺仪,,,,,,,,-0.0519,0.0715,0.1346
345562685428443,加速度计,-0.0431,7.4154,12.1943,,,,,,,
345562695473964,加速度计,1.6586,4.1617,9.8180,,,,,,,
345562695482766,陀螺仪,,,,,,,,0.2116,0.0949,0.1499
345562705491464,加速度计,0.5764,11.2073,-5.9394,,,,,,,
345562715508964,加速度计,1.9064,5.1601,-5.5779,,,,,,,
345562715517766,陀螺仪,,,,,,,,-0.1770,0.0481,0.0996
345562725526464,加速度计,-1.1750,7.0246,19.4433,,,,,,,
345562735543964,加速度计,-1.7520,10.0670,17.0964,,,,,,,
345562735552766,陀螺仪,,,,,,,,-0.1228,0.1221,0.1799
345562745561464,加速度计,1.2953,4.0600,10.3573,,,,,,,
345562755578964,加速度计,-0.4788,2.6564,0.9798,,,,,,,
345562755587766,陀螺仪,,,,,,,,0.0395,0.1144,0.1762
345562765596464,加速度计,0.2939,4.6992,4.4005,,,,,,,
345562775613964,加速度计,0.8404,6.0621,11.0582,,,,,,,
345562785631464,加速度计,-0.5746,10.6530,7.9110,,,,,,,
345562775622766,陀螺仪,,,,,,,,-0.0278,0.0945,0.2073
345562795648964,加速度计,0.4232,7.7812,5.8161,,,,,,,
345562805666464,加速度计,0.6794,2.4481,8.3641,,,,,,,
345562795657766,陀螺仪,,,,,,,,-0.0531,0.1039,0.1808
345562815683964,加速度计,0.2292,5.2158,6.1202,,,,,,,
345562815692766,陀螺仪,,,,,,,,0.0065,0.0866,0.1566
345562825701464,加速度计,-0.2586,8.2570,5.6982,,,,,,,
345562835719381,加速度计,-0.4010,9.2943,7.5914,,,,,,,
345562845737714,加速度计,1.0139,6.5565,8.2869,,,,,,,
345562835728599,陀螺仪,,,,,,,,-0.0357,0.0393,0.1675
345562855756047,加速度计,0.9158,6.1729,4.8997,,,,,,,
345562865774381,加速度计,-0.9361,5.8275,6.6852,,,,,,,
345562855765266,陀螺仪,,,,,,,,-0.0289,0.0534,0.1217
345562875792714,加速度计,-0.5890,6.7056,9.2099,,,,,,,
345562875801933,陀螺仪,,,,,,,,-0.0304,0.0270,0.1582
345562885811047,加速度计,0.2352,8.5694,7.7895,,,,,,,
345562895829381,加速度计,0.1305,8.8627,4.5795,,,,,,,
345562895838599,陀螺仪,,,,,,,,0.0052,0.0362,0.1820
345562905847714,加速度计,0.6883,5.3522,5.8317,,,,,,,
345562915866047,加速度计,-0.1640,5.6958,4.3706,,,,,,,
345562925884381,加速度计,-0.8086,7.3370,8.1648,,,,,,,
345562915875266,陀螺仪,,,,,,,,-0.0414,0.0655,0.2193
345562935902714,加速度计,0.2047,7.6525,9.6391,,,,,,,
345562935914224,陀螺仪,,,,,,,,-0.0184,0.0904,0.3097
345562945938079,加速度计,0.0688,7.0390,5.0841,,,,,,,
345562955948912,加速度计,-0.1299,5.7814,7.1072,,,,,,,
345562955954381,陀螺仪,,,,,,,,0.0107,0.1141,0.3903
345562965959745,加速度计,0.5746,6.9899,6.1591,,,,,,,
345562975970995,加速度计,1.1007,8.1768,7.9906,,,,,,,
345562975977089,陀螺仪,,,,,,,,-0.0045,0.1828,0.4416
345562985983079,加速度计,-0.1772,8.7466,8.4192,,,,,,,
345562995995995,加速度计,-0.5926,5.1068,9.6217,,,,,,,
345562996003131,陀螺仪,,,,,,,,0.0036,0.2202,0.5075
345563006010162,加速度计,0.6315,6.1711,3.4961,,,,,,,
345563016025579,加速度计,-0.7165,6.7959,5.6856,,,,,,,
345563016033964,陀螺仪,,,,,,,,-0.0100,0.2418,0.5694
345563026042245,加速度计,-0.2310,5.9400,9.8312,,,,,,,
345563036060162,加速度计,-0.1987,7.4933,9.4529,,,,,,,
345563036069797,陀螺仪,,,,,,,,0.0286,0.2836,0.6039
345563046079329,加速度计,-1.0415,8.0260,6.3105,,,,,,,
345563056099745,加速度计,0.9002,5.3469,5.8640,,,,,,,
345563066120995,加速度计,-0.4675,7.0431,5.9927,,,,,,,
345563056110422,陀螺仪,,,,,,,,0.0258,0.3123,0.5961
345563076143079,加速度计,-0.7901,7.6195,8.3683,,,,,,,
345563076154589,陀螺仪,,,,,,,,-0.0217,0.3117,0.6025
345563086165995,加速度计,-0.7398,6.3925,8.8526,,,,,,,
345563096189329,加速度计,1.5772,6.8241,8.1624,,,,,,,
345563096201256,陀螺仪,,,,,,,,0.0518,0.3144,0.6087
345563106213079,加速度计,-0.4202,6.7702,5.8239,,,,,,,
345563116236829,加速度计,0.5525,6.4997,4.8399,,,,,,,
345563116248339,陀螺仪,,,,,,,,0.0599,0.3519,0.5887
345563126259745,加速度计,0.5195,7.4603,4.9752,,,,,,,
345563136278079,加速度计,-0.7985,5.9083,9.2650,,,,,,,
345563146296412,加速度计,0.0353,7.0138,7.4071,,,,,,,
345563136287297,陀螺仪,,,,,,,,-0.0105,0.3348,0.5531
345563156314745,加速度计,1.2947,7.5675,7.2257,,,,,,,
345563156323756,陀螺仪,,,,,,,,0.0254,0.3389,0.5132
345563166332662,加速度计,-0.6913,6.2710,8.9495,,,,,,,
345563176350579,加速度计,-0.3956,7.1641,10.9900,,,,,,,
345563176359589,陀螺仪,,,,,,,,0.0521,0.3296,0.5262
345563186368495,加速度计,1.2246,7.4107,7.1557,,,,,,,
345563196391360,加速度计,1.5413,5.8694,3.3651,,,,,,,
345563196398495,陀螺仪,,,,,,,,0.0996,0.3562,0.4980
345563206405526,加速度计,-0.2580,4.7483,5.4169,,,,,,,
345563216419693,加速度计,1.2001,8.0445,7.8781,,,,,,,
345563216426829,陀螺仪,,,,,,,,0.0214,0.3348,0.4345
345563226433912,加速度计,-0.2107,7.2718,12.6875,,,,,,,
345563236448547,加速度计,-0.4663,9.0519,5.6072,,,,,,,
345563236456099,陀螺仪,,,,,,,,0.1020,0.3145,0.3577
345563246463599,加速度计,0.0611,4.7202,9.0668,,,,,,,
345563256479120,加速度计,2.0710,4.7734,4.2593,,,,,,,
345563256487297,陀螺仪,,,,,,,,0.1205,0.3020,0.3505
345563266495474,加速度计,0.0521,8.3725,7.4316,,,,,,,
345563276512662,加速度计,0.2484,8.3564,8.9082,,,,,,,
345563276521672,陀螺仪,,,,,,,,0.0611,0.2776,0.2788
345563286530683,加速度计,0.8571,5.8849,8.7771,,,,,,,
345563296549537,加速度计,0.9128,6.7756,5.7838,,,,,,,
345563296559381,陀螺仪,,,,,,,,0.0965,0.2775,0.2522
345563306569172,加速度计,1.1756,5.7341,6.2058,,,,,,,
345563316589224,加速度计,1.2097,7.2682,10.1029,,,,,,,
345563316599485,陀螺仪,,,,,,,,0.0704,0.2499,0.2282
345563326609693,加速度计,2.2134,7.4364,6.7906,,,,,,,
345563336630579,加速度计,1.1013,6.0603,6.7301,,,,,,,
345563336641256,陀螺仪,,,,,,,,0.0911,0.2698,0.1638
345563346651829,加速度计,-0.2664,6.0783,5.4630,,,,,,,
345563356673079,加速度计,1.7101,6.4081,7.0120,,,,,,,
345563356683756,陀螺仪,,,,,,,,0.0706,0.2224,0.1663
345563366694329,加速度计,1.6753,7.6620,8.2714,,,,,,,
345563376715422,加速度计,1.6251,7.8895,8.5838,,,,,,,
345563376725474,陀螺仪,,,,,,,,0.0680,0.2161,0.0842
345563386735214,加速度计,-0.0772,6.3398,8.1145,,,,,,,
345563396753495,加速度计,0.8404,6.6313,7.2592,,,,,,,
345563396762506,陀螺仪,,,,,,,,0.1103,0.1959,0.0879
345563406771412,加速度计,1.3982,6.3428,7.8201,,,,,,,
345563416789329,加速度计,0.9254,6.4536,6.3153,,,,,,,
345563416798339,陀螺仪,,,,,,,,0.1222,0.2048,0.0714
345563426807245,加速度计,0.3148,6.5787,5.4157,,,,,,,
345563436825943,加速度计,0.9912,6.3991,5.7066,,,,,,,
345563436838079,陀螺仪,,,,,,,,0.0720,0.1799,0.0676
345563446865943,加速度计,1.1510,6.4572,10.2819,,,,,,,
345563456860214,加速度计,0.7991,7.8362,7.6279,,,,,,,
345563456857766,陀螺仪,,,,,,,,0.0904,0.1871,0.0595
345563466855422,加速度计,0.4537,5.6820,7.2862,,,,,,,
345563476852401,加速度计,0.1915,6.7558,5.1595,,,,,,,
345563476852037,陀螺仪,,,,,,,,0.0798,0.1686,0.0866
345563486851933,加速度计,0.5890,5.3858,8.4503,,,,,,,
345563496854485,加速度计,1.5688,7.3089,8.1385,,,,,,,
345563496857454,陀螺仪,,,,,,,,0.0744,0.1847,0.1069
345563506860839,加速度计,-0.2825,6.8151,7.4520,,,,,,,
345563516871360,加速度计,0.1861,5.6240,6.7187,,,,,,,
345563516878495,陀螺仪,,,,,,,,0.0474,0.1747,0.1395
345563526886047,加速度计,0.8930,5.4055,8.4611,,,,,,,
345563536916204,陀螺仪,,,,,,,,0.0680,0.2019,0.1758
345563536904901,加速度计,0.1568,7.5274,7.4903,,,,,,,
345563546927870,加速度计,0.3657,7.2317,8.8927,,,,,,,
345563556954537,加速度计,0.8517,6.1699,7.9505,,,,,,,
345563556969381,陀螺仪,,,,,,,,0.0808,0.2083,0.1975
345563566984433,加速度计,0.9104,7.0384,6.8301,,,,,,,
345563577035214,陀螺仪,,,,,,,,0.0860,0.2180,0.2103
345563577017037,加速度计,0.0976,6.1435,7.7853,,,,,,,
345563587063808,加速度计,1.1079,7.8691,6.6649,,,,,,,
345563599975734,GPS,,,,31.9414,118.7895,3.4500,340.4000,,,
345563597115683,加速度计,0.3950,7.2143,6.4446,,,,,,,
345563597128183,陀螺仪,,,,,,,,0.0856,0.2226,0.2205
345563607137297,加速度计,0.5375,6.2985,6.3141,,,,,,,
345563617155631,加速度计,0.5267,6.3075,5.4516,,,,,,,
345563617164849,陀螺仪,,,,,,,,0.0836,0.2272,0.2261
345563627173964,加速度计,0.8505,8.1924,4.3670,,,,,,,
345563637192297,加速度计,0.1071,6.0100,7.1186,,,,,,,
345563637201516,陀螺仪,,,,,,,,0.0061,0.2157,0.2168
345563647210631,加速度计,-0.0419,7.4723,7.3568,,,,,,,
345563657228599,加速度计,1.2294,6.7714,5.8000,,,,,,,
345563667246516,加速度计,-0.0551,6.7816,7.5094,,,,,,,
345563657237610,陀螺仪,,,,,,,,0.0064,0.2083,0.2322
345563677264433,加速度计,-0.0383,5.7299,8.6556,,,,,,,
345563687282349,加速度计,0.6734,7.5256,6.8504,,,,,,,
345563677273443,陀螺仪,,,,,,,,0.0072,0.2220,0.2392
345563697315943,加速度计,-0.1383,5.8436,10.9654,,,,,,,
345563697317037,陀螺仪,,,,,,,,-0.0005,0.1975,0.2653
345563707318079,加速度计,0.0120,7.5675,10.3747,,,,,,,
345563717320735,加速度计,1.3581,5.3534,6.5966,,,,,,,
345563717322662,陀螺仪,,,,,,,,0.1156,0.2329,0.2727
345563727324693,加速度计,1.3815,6.5164,1.6706,,,,,,,
345563737330370,加速度计,-0.7997,5.1894,6.1004,,,,,,,
345563737334172,陀螺仪,,,,,,,,-0.0065,0.2290,0.2357
345563747338183,加速度计,-0.9511,7.3131,10.5710,,,,,,,
345563757348495,加速度计,0.0162,7.6872,10.2017,,,,,,,
345563757354797,陀螺仪,,,,,,,,0.0264,0.2119,0.2854
345563767361360,加速度计,1.3832,5.7329,7.1132,,,,,,,
345563777377141,加速度计,-0.1431,6.5015,4.3970,,,,,,,
345563777386360,陀螺仪,,,,,,,,0.0553,0.2305,0.2847
345563787395787,加速度计,0.6776,4.1593,6.3375,,,,,,,
345563797416933,加速度计,0.1478,8.0864,6.5451,,,,,,,
345563797428651,陀螺仪,,,,,,,,-0.0021,0.2366,0.2947
345563807440526,加速度计,-0.3136,7.8470,10.5273,,,,,,,
345563817466151,加速度计,-0.0329,5.4749,10.4100,,,,,,,
345563817479745,陀螺仪,,,,,,,,0.0236,0.2254,0.3302
345563827493391,加速度计,0.7943,6.7798,7.2993,,,,,,,
345563837521829,加速度计,0.4890,5.5019,7.2610,,,,,,,
345563837536464,陀螺仪,,,,,,,,0.0751,0.2411,0.3249
345563847551047,加速度计,1.0894,7.1419,6.7253,,,,,,,
345563857580631,加速度计,0.0994,7.5028,6.8636,,,,,,,
345563857595474,陀螺仪,,,,,,,,0.0583,0.2439,0.3221
345563867609276,加速度计,0.8535,7.9565,6.1848,,,,,,,
345563877630891,加速度计,0.3508,5.4330,8.2253,,,,,,,
345563877640110,陀螺仪,,,,,,,,0.0137,0.2326,0.3166
345563887649224,加速度计,1.3222,7.6070,6.1968,,,,,,,
345563897667558,加速度计,0.3496,6.0400,8.7652,,,,,,,
345563907685891,加速度计,0.9427,8.6670,5.8035,,,,,,,
345563897676776,陀螺仪,,,,,,,,0.0148,0.2463,0.3163
