timestamp_ns,累计采样数
350365465126715,135040
350365504189580,135360
350365544774996,135680
350365586175413,136000
350365623972861,136320
350365664146090,136640
350365704729788,136960
350365745314736,137280
350365783838798,137600
350365828395725,137920
350365863900934,138240
350365904447496,138560
350365945318173,138880
350365983621246,139200
350366026232652,139520
350366065083955,139840
350366104240152,140160
350366143812757,140480
350366183450986,140800
350366223585517,141120
350366264158277,141440
350366304540569,141760
350366343627496,142080
350366383836298,142400
350366424259215,142720
350366464175725,143040
350366504991194,143360
350366544796819,143680
350366584360673,144000
350366624584527,144320
350366665131402,144640
350366704151975,144960
350366745758746,145280
350366785384215,145600
350366825047548,145920
350366864643225,146240
350366905094163,146560
350366944431402,146880
350366984107808,147200
350367025731715,147520
350367064768642,147840
350367104472131,148160
350367144650777,148480
350367184025621,148800
350367224336089,149120
350367264358537,149440
350367304832339,149760
350367344351923,150080
350367384519683,150400
350367423780673,150720
350367464672287,151040
350367504436610,151360
350367544463433,151680
350367584402391,152000
350367624974839,152320
350367664675985,152640
350367704887183,152960
350367745297860,153280
350367784679579,153600
350367824195829,153920
350367864391089,154240
350367903721662,154560
350367944421141,154880
350367985293902,155200
350368023879318,155520
350368063852548,155840
350368104805985,156160
350368144592495,156480
350368183780881,156800
350368224321506,157120
350368264003068,157440
350368304822183,157760
350368344787287,158080
350368383988589,158400
350368424613068,158720
350368463428433,159040
350368505182964,159360
350368544110881,159680
350368583639683,160000
350368624133276,160320
350368665991193,160640
350368705476037,160960
350368745173693,161280
350368785324370,161600
350368824720256,161920
350368864482183,162240
350368904860412,162560
350368944229631,162880
350368984296610,163200
350369024962235,163520
350369064587547,163840
350369104574422,164160
350369144688537,164480
350369184010568,164800
350369224737495,165120
350369265224578,165440
350369303498172,165760
350369345581870,166080
350369384808589,166400
350369424537651,166720
350369463497182,167040
350369504381401,167360
350369544404943,167680
350369584835984,168000
350369624832703,168320
350369664955307,168640
350369704761297,168960
350369744312807,169280
350369784289266,169600
350369824733536,169920
350369865365620,170240
350369904070880,170560
350369944900828,170880
350369983710620,171200
350370024873068,171520
350370065520359,171840
350370104351036,172160
350370144823536,172480
350370184639630,172800
350370224701401,173120
350370263842286,173440
350370304700880,173760
350370344679578,174080
350370383356245,174400
350370423793328,174720
350370464574578,175040
350370504082026,175360
350370545043692,175680
350370584732911,176000
350370623990984,176320
350370665416349,176640
350370705163067,176960
350370744798380,177280
350370783636036,177600
350370823787182,177920
350370864019786,178240
350370910071453,178560
350370943460359,178880
350370984832807,179200
350371024797755,179520
350371065986192,179840
350371105104109,180160
350371144080411,180480
350371184028484,180800
350371224000411,181120
350371264115150,181440
350371304507755,181760
350371343605567,182080
350371383819942,182400
350371423683796,182720
350371463867650,183040
350371507687442,183360
350371543621869,183680
350371584654317,184000
350371623595984,184320
350371665470359,184640
350371704922807,184960
350371743340619,185280
350371784128952,185600
350371823741140,185920
350371864426713,186240
350371903459109,186560
350371943581869,186880
350371983682494,187200
350372023874109,187520
350372064589577,187840
350372103475411,188160
350372143608483,188480
350372184034317,188800
350372226521713,189120
350372263751035,189440
350372304362598,189760
350372343880619,190080
350372384652077,190400
350372423785619,190720
350372464047285,191040
350372504063171,191360
350372544220723,191680
350372584100202,192000
350372624025671,192320
350372666567702,192640
350372703503900,192960
350372743774629,193280
350372783762337,193600
350372825479212,193920
350372865535931,194240
350372903387962,194560
350372943740514,194880
350372983639264,195200
350373024107337,195520
350373064019994,195840
350373103647077,196160
350373143838223,196480
350373184177181,196800
350373224317493,197120
350373264179681,197440
350373304132754,197760
350373344485358,198080
350373383374681,198400
350373424020150,198720
350373465346504,199040
350373503442337,199360
350373544099056,199680
350373583997702,200000
350373625730566,200320
350373664677806,200640
350373704971972,200960
350373744120306,201280
350373783589629,201600
350373825960670,201920
350373864018327,202240
350373903339889,202560
350373945313327,202880
350373983968118,203200
350374024806868,203520
350374066347962,203840
350374104463951,204160
350374143737806,204480
350374183877024,204800
350374224113535,205120
350374263894993,205440
350374304320462,205760
350374344335149,206080
350374383374681,206400
350374424359212,206720
350374463452649,207040
350374505330514,207360
350374544343274,207680
350374583515201,208000
350374624523847,208320
350374664630566,208640
350374704235774,208960
350374745321555,209280
350374784615514,209600
350374825386607,209920
350374863368118,210240
350374903869941,210560
350374943767805,210880
350374984059680,211200
350375025631503,211520
350375063294368,211840
350375103311034,212160
350375143980826,212480
350375184710461,212800
350375224134003,213120
350375265370774,213440
350375304488482,213760
350375344591138,214080
350375383725618,214400
350375423358378,214720
350375464419836,215040
350375503997232,215360
350375543684003,215680
350375583842649,216000
350375624151399,216320
350375663839368,216640
350375703640982,216960
350375744254784,217280
350375783639680,217600
350375823655461,217920
350375863452701,218240
350375903349680,218560
350375943443847,218880
350375983289159,219200
350376023237336,219520
350376063258482,219840
350376103340774,220160
350376143562440,220480
350376183745617,220800
350376223539263,221120
350376264604628,221440
350376303997180,221760
350376343930721,222080
350376384328169,222400
350376423603846,222720
350376463864315,223040
350376504188638,223360
350376544662753,223680
350376584676451,224000
350376623662336,224320
350376664806190,224640
350376704614003,224960
350376743532232,225280
350376785350669,225600
350376824282388,225920
350376864370148,226240
350376904296659,226560
350376944217857,226880
350376984450877,227200
350377024911815,227520
350377064949367,227840
350377104479888,228160
350377144338638,228480
350377183923950,228800
350377224379627,229120
350377264526138,229440
350377304606867,229760
350377344384211,230080
350377384469315,230400
350377424617075,230720
350377464634523,231040
350377503480461,231360
350377544002231,231680
350377584720200,232000
350377623866711,232320
350377665095825,232640
350377704925929,232960
350377746254731,233280
350377784778013,233600
350377824579992,233920
350377864225148,234240
350377904579888,234560
350377944590044,234880
350377985198429,235200
350378023771085,235520
350378064677387,235840
350378104333325,236160
350378144039523,236480
350378184674992,236800
350378224937179,237120
350378264669314,237440
350378304700356,237760
350378344521919,238080
350378384383429,238400
350378424015252,238720
350378463908116,239040
350378503233221,239360
350378546113794,239680
350378584508741,240000
350378623386085,240320
350378663654418,240640
350378703507856,240960
350378743582648,241280
350378783853533,241600
350378823616710,241920
350378863324783,242240
350378903804470,242560
350378943730095,242880
350378983713689,243200
350379023766554,243520
350379063525772,243840
350379103542804,244160
350379143433116,244480
350379183411085,244800
350379223397804,245120
350379264496658,245440
350379304435616,245760
350379345283897,246080
350379384248168,246400
350379423861814,246720
350379463410095,247040
350379504397335,247360
350379544849001,247680
350379584536189,248000
350379624884054,248320
350379665469262,248640
350379705446814,248960
350379744573741,249280
350379784714053,249600
350379824798897,249920
350379864019366,250240
350379904593897,250560
350379945347595,250880
350379984007491,251200
350380023440251,251520
350380064488116,251840
350380104442022,252160
350380144077647,252480
350380184150355,252800
350380223378741,253120
350380264336032,253440
350380304119210,253760
350380344008272,254080
350380385268741,254400
350380423824626,254720
350380463466553,255040
350380504739678,255360
350380544655251,255680
350380584321553,256000
350380623865928,256320
350380664451814,256640
350380705846136,256960
350380743951553,257280
350380784409418,257600
350380823627595,257920
350380864011345,258240
350380904942386,258560
350380944728428,258880
350380984564938,259200
350381023787959,259520
350381063832595,259840
350381104593272,260160
350381148749053,260480
350381183895772,260800
350381223427438,261120
350381263632907,261440
350381304650511,261760
350381344267490,262080
350381384081449,262400
350381424064782,262720
350381464574105,263040
350381505737594,263360
350381548405667,263680
350381584015615,264000
350381623514001,264320
350381664522803,264640
350381705136969,264960
350381743701449,265280
350381783853844,265600
350381823597803,265920
350381864519782,266240
350381904427646,266560
350381944079105,266880
350381983674678,267200
350382024224834,267520
350382064192646,267840
350382104007230,268160
350382143751605,268480
350382183576032,268800
350382224830719,269120
350382264095042,269440
350382303921605,269760
350382343525823,270080
350382384185094,270400
350382423912855,270720
350382464468792,271040
350382503780875,271360
350382544159625,271680
350382583977907,272000
350382623745302,272320
350382664580979,272640
350382705203844,272960
350382744168011,273280
350382784001813,273600
350382823742802,273920
350382864151188,274240
350382904128584,274560
350382943882177,274880
350382983493896,275200
350383023687021,275520
350383064189521,275840
350383104959000,276160
350383145366083,276480
350383186106760,276800
350383223652021,277120
350383264124469,277440
350383305887281,277760
350383344417438,278080
350383383717177,278400
350383424706240,278720
350383464328896,279040
350383505847750,279360
350383543707854,279680
350383584169417,280000
350383624464781,280320
350383664123531,280640
350383704274677,280960
350383743985354,281280
350383783710042,281600
350383824513948,281920
350383864789937,282240
350383904189989,282560
350383943781916,282880
350383983697385,283200
350384024926291,283520
350384064323323,283840
350384103337281,284160
350384144659468,284480
350384184659104,284800
350384223503635,285120
350384266353270,285440
350384305792593,285760
350384343531968,286080
350384383591031,286400
350384424252750,286720
350384464859833,287040
350384504954000,287360
350384544472437,287680
350384585177229,288000
350384624738427,288320
350384664787906,288640
350384705227489,288960
350384744553427,289280
350384784670614,289600
350384823331656,289920
350384864026447,290240
350384903875354,290560
350384943932645,290880
350384984677072,291200
350385024040718,291520
350385065220249,291840
350385105239937,292160
350385145976135,292480
350385184633478,292800
350385225283531,293120
350385264823687,293440
350385304952645,293760
350385344548322,294080
350385384842280,294400
350385424304260,294720
350385464328895,295040
350385504213843,295360
350385544650822,295680
350385584618218,296000
350385625966030,296320
350385664531916,296640
350385705241499,296960
350385744569051,297280
350385784391603,297600
350385824155926,297920
350385864088062,298240
350385904767280,298560
350385944488218,298880
350385983467853,299200
350386023563634,299520
350386063514259,299840
350386104475509,300160
350386144567072,300480
350386184655666,300800
350386223692697,301120
350386263411968,301440
350386303788009,301760
350386343603530,302080
350386384108270,302400
350386424942853,302720
350386464433426,303040
350386504632593,303360
350386544519363,303680
350386584812488,304000
350386624765718,304320
350386665305249,304640
350386708288061,304960
350386744093738,305280
350386784225040,305600
350386824870092,305920
350386863951863,306240
350386903890301,306560
350386945284051,306880
350386983682228,307200
350387024815613,307520
350387066642801,307840
350387103576863,308160
350387144722124,308480
350387184163946,308800
350387224537957,309120
350387265021446,309440
350387304829676,309760
350387345034884,310080
350387384736186,310400
350387424530092,310720
350387464615978,311040
350387504902957,311360
350387544862071,311680
350387583647488,312000
350387625260717,312320
350387664863217,312640
350387704919415,312960
350387745365925,313280
350387785666342,313600
350387824291811,313920
350387865078582,314240
350387904288113,314560
350387945003165,314880
350387984918790,315200
350388024792592,315520
350388064194050,315840
350388104654675,316160
350388145053269,316480
350388184904779,316800
350388224781654,317120
350388263698373,317440
350388304438894,317760
350388344469571,318080
350388384497852,318400
350388424976967,318720
350388464391133,319040
350388503646498,319360
350388544838581,319680
350388584646811,320000
350388624890561,320320
350388665325456,320640
350388705221915,320960
350388743573738,321280
350388784322852,321600
350388823950925,321920
350388867957123,322240
350388904910821,322560
350388950377540,322880
350388983847852,323200
350389025528894,323520
350389064288112,323840
350389105952071,324160
350389144415821,324480
350389184488633,324800
350389224874310,325120
350389264850248,325440
350389305954414,325760
350389343964727,326080
350389383409831,326400
350389423796185,326720
350389463683946,327040
350389504062071,327360
350389543657956,327680
350389585210768,328000
350389624922487,328320
350389665485143,328640
350389705522696,328960
350389744713737,329280
350389785243320,329600
350389825211393,329920
350389864534883,330240
350389903861029,330560
350389943714987,330880
350389983856029,331200
350390024054206,331520
350390065038633,331840
350390104521393,332160
350390144203372,332480
350390184940195,332800
350390225076081,333120
350390265483997,333440
350390304757435,333760
350390344862591,334080
350390384928997,334400
350390424666029,334720
350390464749935,335040
350390504988945,335360
350390546219570,335680
350390585310456,336000
350390624843528,336320
350390664447331,336640
350390704196497,336960
350390744848841,337280
350390785880924,337600
350390824774570,337920
350390864975455,338240
350390905382799,338560
350390945296028,338880
350390986271028,339200
350391024132018,339520
350391065142643,339840
350391104548685,340160
350391144566757,340480
350391186102799,340800
350391224538424,341120
350391267829049,341440
350391307075351,341760
350391344698893,342080
350391384952851,342400
350391424226028,342720
350391465382382,343040
350391504252747,343360
350391544544726,343680
350391583597955,344000
350391625790768,344320
350391664741757,344640
350391704882018,344960
350391744440924,345280
350391784598684,345600
350391824556341,345920
350391863560455,346240
350391903520924,346560
350391946764153,346880
350391985031913,347200
350392025013580,347520
350392067951757,347840
350392104979674,348160
350392144998997,348480
350392184951601,348800
350392225199622,349120
350392264088997,349440
350392304868424,349760
350392344959309,350080
350392386447538,350400
350392424067069,350720
350392464617694,351040
350392504904101,351360
350392544826757,351680
350392583859205,352000
350392624136132,352320
350392664432174,352640
350392704898788,352960
350392746530976,353280
350392784266705,353600
350392824131548,353920
350392864214882,354240
350392905014361,354560
350392944135871,354880
350392984352798,355200
350393024430871,355520
350393064153007,355840
350393104307590,356160
350393146268788,356480
350393183815923,356800
350393225237902,357120
350393265605923,357440
350393303896965,357760
350393343523319,358080
350393383496600,358400
350393425870923,358720
350393464472382,359040
350393504626027,359360
350393543940767,359680
350393583710246,360000
350393623598319,360320
350393665313371,360640
350393704491861,360960
350393743632225,361280
350393784975767,361600
350393823960506,361920
350393863581861,362240
350393904940298,362560
350393945242121,362880
350393984855558,363200
350394025032642,363520
350394064383006,363840
350394104945402,364160
350394143636965,364480
350394183944308,364800
350394225269360,365120
350394264912694,365440
350394305508475,365760
350394344684777,366080
350394384538319,366400
350394424305506,366720
350394464658787,367040
350394504938423,367360
350394544726860,367680
350394585150089,368000
350394624052225,368320
350394665423787,368640
350394706001808,368960
350394745794516,369280
350394785403371,369600
350394824305141,369920
350394865980350,370240
350394905692225,370560
350394943655975,370880
350394986269464,371200
350395023393162,371520
350395065447850,371840
350395104748683,372160
350395143962798,372480
350395187443891,372800
350395225205506,373120
350395265159100,373440
350395304307433,373760
350395344141183,374080
350395385719360,374400
350395424663162,374720
350395464674152,375040
350395504822225,375360
350395545117797,375680
350395584728943,376000
350395623486704,376320
350395663875297,376640
350395704857381,376960
350395744646079,377280
350395784417641,377600
350395825228995,377920
350395868038006,378240
350395904986964,378560
350395944960610,378880
350395987858318,379200
350396026376391,379520
350396064461703,379840
350396104126599,380160
350396145171703,380480
350396184017433,380800
350396224453787,381120
350396263962328,381440
350396305392016,381760
350396344589203,382080
350396385094308,382400
350396424639776,382720
350396464245714,383040
350396504286339,383360
350396544031964,383680
350396584383005,384000
350396625543370,384320
350396666238891,384640
350396704365714,384960
350396743984932,385280
350396784288162,385600
350396825612745,385920
350396864155974,386240
350396904178734,386560
350396944567172,386880
350396984589099,387200
350397024753161,387520
350397065742901,387840
350397105864516,388160
350397145662432,388480
350397186055349,388800
350397224684047,389120
350397264733682,389440
350397305229880,389760
350397344898578,390080
350397384795401,390400
350397424721911,390720
350397464839620,391040
350397504886338,391360
350397546009880,391680
350397585942276,392000
350397624827692,392320
350397665113838,392640
350397704231026,392960
350397744708734,393280
350397785049880,393600
350397824820609,393920
350397865625401,394240
350397905042797,394560
350397944880036,394880
350397985418734,395200
350398028027171,395520
350398067032953,395840
350398105184619,396160
350398145336234,396480
350398185233213,396800
350398224918838,397120
350398264802640,397440
350398304800453,397760
350398345338057,398080
350398385440296,398400
350398424676911,398720
350398466784307,399040
350398505608421,399360
350398545564723,399680
350398585074932,400000
350398624635192,400320
350398665148057,400640
350398704942119,400960
350398744441807,401280
350398785204775,401600
350398824965713,401920
350398864213786,402240
350398904956859,402560
350398945186702,402880
350398985328838,403200
350399025448213,403520
350399064779827,403840
350399104466598,404160
350399145719202,404480
350399184673525,404800
350399225164359,405120
350399264939567,405440
350399305332744,405760
350399346091806,406080
350399385652744,406400
350399425240973,406720
350399464841233,407040
350399503697327,407360
350399545008838,407680
350399585100713,408000
350399624008890,408320
350399664469254,408640
350399704902588,408960
350399744660140,409280
350399785056910,409600
350399824372431,409920
350399864718212,410240
350399904855504,410560
350399945046910,410880
350399983971546,411200
350400025316910,411520
350400069883056,411840
350400104907223,412160
350400145080712,412480
350400185543108,412800
350400224122223,413120
350400265003733,413440
350400304331650,413760
350400344804827,414080
350400384188316,414400
350400424926650,414720
350400463735973,415040
350400503673941,415360
350400544611806,415680
350400585289566,416000
350400623550556,416320
350400664028993,416640
350400704578733,416960
350400744888473,417280
350400784853941,417600
350400823571181,417920
350400865645139,418240
350400904715556,418560
350400946086181,418880
350400985789722,419200
350401024950035,419520
350401065682170,419840
350401105350504,420160
350401145874514,420480
350401185072899,420800
350401224737899,421120
350401264895347,421440
350401304608681,421760
350401344964097,422080
350401385656076,422400
350401424563160,422720
350401469327691,423040
350401506344670,423360
350401545099097,423680
350401585427587,424000
350401625049410,424320
350401666723056,424640
350401705325347,424960
350401744913785,425280
350401786403160,425600
350401823851597,425920
350401865299253,426240
350401904937951,426560
350401945895191,426880
350401984705295,427200
350402025431857,427520
350402065850243,427840
350402103814566,428160
350402145027274,428480
350402185970034,428800
350402225993316,429120
350402266251024,429440
350402304491545,429760
350402344079722,430080
350402384876180,430400
350402424702639,430720
350402465354045,431040
350402504480451,431360
350402544801493,431680
350402585175034,432000
350402624604201,432320
350402664641753,432640
350402705241701,432960
350402746756128,433280
350402784771545,433600
350402824375243,433920
350402864807222,434240
350402904207899,434560
350402944673107,434880
350402985454149,435200
350403024230972,435520
350403064511805,435840
350403104758680,436160
350403144549253,436480
350403184970190,436800
350403224922274,437120
350403264831544,437440
350403305887326,437760
350403346985867,438080
350403384188159,438400
350403424820919,438720
350403464621492,439040
350403503777690,439360
350403544329774,439680
350403583910867,440000
350403624627951,440320
350403665033263,440640
350403706269044,440960
350403744547951,441280
350403784332378,441600
350403824046388,441920
350403864651805,442240
350403907084617,442560
350403943839513,442880
350403984834148,443200
350404024418315,443520
350404063606596,443840
350404104721388,444160
350404145662846,444480
350404184600607,444800
350404224596909,445120
350404265155190,445440
350404304662690,445760
350404343825815,446080
350404385233575,446400
350404424382221,446720
350404464676232,447040
350404505074669,447360
350404544129565,447680
350404583724044,448000
350404624781544,448320
350404664723315,448640
350404704568367,448960
350404744908627,449280
350404784838575,449600
350404823775711,449920
350404864113002,450240
350404904190502,450560
350404944886336,450880
350404985271388,451200
350405024008054,451520
350405064777950,451840
350405103577273,452160
350405144151856,452480
350405184337273,452800
350405224581596,453120
350405263601387,453440
350405308331856,453760
350405343586960,454080
350405384276335,454400
350405424124200,454720
350405464249304,455040
350405503725867,455360
350405545474304,455680
350405585672273,456000
350405624482898,456320
350405664386700,456640
350405705167741,456960
350405745236648,457280
350405788324981,457600
350405824822221,457920
350405865231856,458240
350405903998366,458560
350405945708471,458880
350405985571856,459200
350406025709981,459520
350406065158106,459840
350406103917585,460160
350406145712637,460480
350406185033887,460800
350406224606752,461120
350406264431908,461440
350406303891387,461760
350406345804564,462080
350406385153418,462400
350406424206491,462720
350406464376700,463040
350406507679095,463360
350406544149720,463680
350406586218366,464000
350406623735397,464320
350406664264981,464640
350406703927272,464960
350406744174512,465280
350406784874720,465600
350406824469616,465920
350406863602012,466240
350406903633210,466560
350406943595189,466880
350406984024668,467200
350407024169564,467520
350407063591803,467840
350407104388366,468160
350407143807012,468480
350407183995710,468800
350407228629355,469120
350407263430762,469440
350407303827324,469760
350407345877793,470080
350407384074928,470400
350407423280657,470720
350407463516960,471040
350407503953470,471360
350407545803887,471680
350407584239720,472000
350407624318991,472320
350407663801907,472640
350407703584147,472960
350407744003522,473280
350407784738678,473600
350407823564720,473920
350407863576439,474240
350407904179251,474560
350407944057741,474880
350407984262584,475200
350408023459459,475520
350408063438314,475840
350408104006438,476160
350408143449407,476480
350408183655345,476800
350408223378782,477120
350408263703366,477440
350408304311543,477760
350408344158001,478080
350408383339407,478400
350408423544668,478720
350408463417063,479040
350408503380293,479360
350408543973365,479680
350408584385813,480000
350408624340605,480320
350408664200970,480640
350408704053730,480960
350408744609459,481280
350408785661386,481600
350408823360449,481920
350408863440084,482240
350408903408678,482560
350408944671334,482880
350408984546751,483200
350409023147636,483520
350409063289771,483840
350409103156699,484160
350409144399876,484480
350409184347167,484800
350409223552532,485120
350409263588990,485440
350409303500084,485760
350409344599146,486080
350409383934875,486400
350409423129823,486720
350409463378573,487040
350409504696803,487360
350409543960032,487680
350409583502219,488000
350409624002740,488320
350409663786073,488640
350409704653365,488960
350409745449875,489280
350409784934355,489600
350409823325969,489920
350409863642115,490240
350409903487219,490560
350409943467636,490880
350409985060657,491200
350410023569407,491520
350410064473938,491840
350410103686698,492160
350410144801021,492480
350410183885188,492800
350410223821229,493120
350410263712896,493440
350410304422427,493760
350410343491646,494080
350410383256750,494400
350410423401177,494720
350410463429667,495040
350410503684667,495360
350410543469719,495680
350410583463573,496000
350410623384667,496320
350410663692635,496640
