timestamp_ns,累计采样数
79027767214956,224640
79027807535061,224960
79027847871415,225280
79027887046936,225600
79027927828186,225920
79027967440477,226240
79028007986831,226560
79028047540165,226880
79028087765894,227200
79028128077404,227520
79028168605425,227840
79028207196258,228160
79028247545165,228480
79028287642613,228800
79028327829592,229120
79028367961883,229440
79028407871935,229760
79028447474592,230080
79028486667873,230400
79028527886727,230720
79028567716883,231040
79028607962769,231360
79028648499123,231680
79028688740008,232000
79028727821935,232320
79028767845217,232640
79028807818185,232960
79028848515894,233280
79028888612769,233600
79028928284331,233920
79028969367873,234240
79029008343341,234560
79029048695164,234880
79029089498081,235200
79029128190164,235520
79029168079591,235840
79029207677352,236160
79029247906258,236480
79029287811935,236800
79029328065008,237120
79029367564279,237440
79029407694018,237760
79029447856414,238080
79029488510633,238400
79029527859643,238720
79029568575529,239040
79029607505529,239360
79029648377299,239680
79029687473237,240000
79029728988549,240320
79029768968445,240640
79029807265841,240960
79029848179383,241280
79029887605268,241600
79029927625633,241920
79029969008654,242240
79030008187143,242560
79030048573914,242880
79030087769383,243200
79030127832664,243520
79030167757039,243840
79030207513081,244160
79030247666935,244480
79030288082560,244800
79030327240476,245120
79030367452195,245440
79030407645060,245760
79030447805737,246080
79030487845008,246400
79030527925320,246720
79030569063757,247040
79030607184851,247360
79030647637507,247680
79030688378810,248000
79030727473914,248320
79030769080424,248640
79030807500737,248960
79030846996830,249280
79030887018289,249600
79030928691309,249920
79030966915164,250240
79031008260268,250560
79031047565111,250880
79031087751101,251200
79031127900684,251520
79031168090476,251840
79031208331778,252160
79031247830320,252480
79031287573445,252800
79031328569434,253120
79031367599955,253440
79031407636674,253760
79031448117351,254080
79031487508965,254400
79031528293861,254720
79031567693184,255040
79031607862924,255360
79031647156413,255680
79031688581361,256000
79031729385736,256320
79031767410476,256640
79031807732767,256960
79031847609069,257280
79031887668549,257600
79031927221413,257920
79031968225215,258240
79032007748497,258560
79032047860840,258880
79032087950996,259200
79032127384694,259520
79032167603340,259840
79032207850371,260160
79032247670007,260480
79032287306413,260800
79032327679121,261120
79032368085996,261440
79032406856934,261760
79032447047142,262080
79032487784955,262400
79032527666934,262720
79032568207090,263040
79032607828392,263360
79032648064017,263680
79032687835736,264000
79032727515788,264320
79032767265163,264640
79032807750684,264960
79032847608184,265280
79032887864694,265600
79032927744746,265920
79032967780475,266240
79033007897402,266560
79033047467715,266880
79033087397611,267200
79033127708184,267520
79033167536048,267840
79033207371048,268160
79033246781361,268480
79033287536829,268800
79033327649538,269120
79033366873392,269440
79033407692819,269760
79033447871777,270080
79033487712871,270400
79033527628652,270720
79033568098288,271040
79033607813756,271360
79033647628183,271680
79033687996204,272000
79033728309642,272320
79033768097610,272640
79033807641517,272960
79033848087767,273280
79033887649225,273600
79033927306777,273920
79033967082923,274240
79034011731517,274560
79034047213652,274880
79034087788704,275200
79034127174850,275520
79034168132558,275840
79034208145110,276160
79034248006100,276480
79034287854641,276800
79034327368652,277120
79034367769433,277440
79034407529485,277760
79034448856412,278080
79034487883912,278400
79034527836256,278720
79034566885058,279040
79034607133079,279360
79034646981725,279680
79034687385423,280000
79034727241308,280320
79034766895162,280640
79034808416256,280960
79034847430631,281280
79034888707402,281600
79034926805162,281920
79034967464589,282240
79035008203652,282560
79035047910631,282880
79035088215318,283200
79035127488339,283520
79035168448131,283840
79035207811152,284160
79035248748547,284480
79035287796985,284800
79035327684016,285120
79035366921881,285440
79035407574433,285760
79035448245631,286080
79035487691829,286400
79035530214120,286720
79035568107141,287040
79035607815266,287360
79035649192141,287680
79035688300683,288000
79035728231516,288320
79035767170162,288640
79035808239537,288960
79035847806047,289280
79035887687610,289600
79035928877401,289920
79035968063235,290240
79036009311620,290560
79036047706724,290880
79036088441724,291200
79036127823339,291520
79036168125787,291840
79036207426932,292160
79036247433755,292480
79036288253234,292800
79036328012505,293120
79036367503651,293440
79036407378391,293760
79036447573286,294080
79036487744901,294400
79036527411568,294720
79036567970370,295040
79036607759120,295360
79036648086932,295680
79036687455370,296000
79036727749797,296320
79036767501776,296640
79036807652922,296960
79036846997297,297280
79036888574380,297600
79036928774015,297920
79036967968755,298240
79037007675161,298560
79037047097349,298880
79037089845786,299200
79037127623755,299520
79037168052036,299840
79037207900942,300160
79037247958963,300480
79037287905109,300800
79037327516776,301120
79037367107869,301440
79037407500005,301760
79037447380838,302080
79037487691099,302400
79037528802765,302720
79037568253390,303040
79037607575161,303360
79037647627661,303680
79037688543599,304000
79037727222401,304320
79037767796203,304640
79037807756776,304960
79037847647765,305280
79037887540526,305600
79037928150161,305920
79037967849536,306240
79038007570578,306560
79038047572973,306880
79038087542557,307200
79038127746359,307520
79038167227400,307840
79038207472088,308160
79038247750421,308480
79038287921984,308800
79038327783390,309120
79038367890317,309440
79038408025109,309760
79038448594275,310080
79038490204015,310400
79038526722504,310720
79038567674379,311040
79038607892192,311360
79038648513129,311680
79038687790525,312000
79038728197921,312320
79038767769640,312640
79038808054067,312960
79038846684796,313280
79038888211723,313600
79038928061411,313920
79038968361098,314240
79039007873494,314560
79039048009067,314880
79039087745421,315200
79039127705108,315520
79039167871567,315840
79039208405785,316160
79039247992035,316480
79039287208494,316800
79039327411827,317120
79039368210369,317440
79039408343285,317760
79039448859379,318080
79039487221462,318400
79039527776723,318720
79039567665056,319040
79039607465421,319360
79039647852139,319680
79039688506410,320000
79039726594171,320320
79039766948858,320640
79039806602816,320960
79039847342973,321280
79039887107712,321600
79039926699639,321920
79039966494952,322240
79040006812921,322560
79040046422921,322880
79040086698910,323200
79040126858546,323520
79040166570733,323840
79040206933806,324160
79040246495264,324480
79040287103285,324800
79040326428285,325120
79040367759691,325440
79040407403441,325760
79040446928233,326080
79040486619952,326400
79040526425472,326720
79040567196722,327040
79040606558754,327360
79040646906045,327680
79040686575681,328000
79040726660941,328320
79040766672087,328640
79040806610264,328960
79040847195368,329280
79040886514639,329600
79040927143441,329920
79040966879118,330240
79041006481566,330560
79041046661149,330880
79041086611201,331200
79041126683597,331520
79041166888181,331840
79041207326983,332160
79041246517608,332480
79041286578076,332800
79041326620108,333120
79041367443493,333440
79041408071045,333760
79041446743649,334080
79041486563701,334400
79041526581149,334720
79041566722972,335040
79041606520264,335360
79041646748597,335680
79041686550576,336000
79041727131201,336320
79041767844534,336640
79041806513441,336960
79041846486514,337280
79041886462659,337600
79041927050368,337920
79041967138284,338240
79042007352711,338560
79042046824534,338880
79042087009482,339200
79042126561722,339520
79042167290263,339840
79042207044534,340160
79042246982347,340480
79042288888805,340800
79042326464274,341120
79042366988388,341440
79042406814326,341760
79042447044274,342080
79042486496930,342400
79042526672815,342720
79042567013649,343040
79042606546670,343360
79042646648805,343680
79042687321826,344000
79042727175992,344320
79042766520940,344640
79042806920784,344960
79042847255263,345280
79042887021097,345600
79042930821357,345920
79042966505055,346240
79043006386930,346560
79043046640940,346880
79043087246930,347200
79043126617190,347520
79043166646149,347840
79043206512763,348160
79043246527763,348480
79043286902867,348800
79043326761201,349120
79043366723701,349440
79043406513128,349760
79043446601409,350080
79043486524221,350400
79043526674013,350720
79043566611148,351040
79043607253648,351360
79043646960159,351680
79043686836669,352000
79043726704586,352320
79043766940992,352640
79043806568180,352960
79043846581096,353280
79043886788961,353600
79043926738388,353920
79043966575888,354240
79044006951721,354560
79044047022554,354880
79044086927190,355200
79044127262502,355520
79044167023752,355840
79044207651669,356160
79044247852815,356480
79044287482867,356800
79044327483336,357120
79044367226721,357440
79044407976461,357760
79044447384429,358080
79044487875002,358400
79044527532867,358720
79044567860315,359040
79044607499638,359360
79044647580783,359680
79044688215627,360000
79044727307658,360320
79044769070158,360640
79044808371356,360960
79044847687450,361280
79044888432085,361600
79044927290419,361920
79044968050314,362240
79045007732814,362560
79045047603127,362880
79045087202450,363200
79045127794794,363520
79045167705523,363840
79045208063179,364160
79045247505366,364480
79045287846252,364800
79045329191877,365120
79045367552137,365440
79045407606877,365760
79045447779793,366080
79045488052189,366400
79045527933908,366720
79045568206512,367040
79045607845158,367360
79045648125106,367680
79045687767189,368000
79045727840887,368320
79045767870783,368640
79045808197814,368960
79045848036616,369280
79045887089168,369600
79045928625939,369920
79045967356564,370240
79046007800991,370560
79046047797658,370880
79046087508804,371200
79046127793647,371520
79046167957033,371840
79046207423647,372160
79046247632606,372480
79046288074116,372800
79046327842606,373120
79046367676616,373440
79046407615366,373760
79046447452710,374080
79046487543387,374400
79046527434012,374720
79046568080887,375040
79046608272762,375360
79046647746981,375680
79046688362866,376000
79046727742137,376320
79046768081564,376640
79046807868491,376960
79046847965939,377280
79046887820470,377600
79046928168439,377920
79046967231668,378240
79047007672814,378560
79047047802241,378880
79047087722762,379200
79047127840262,379520
79047167644689,379840
79047208074324,380160
79047247670678,380480
79047287380157,380800
79047327846512,381120
79047367949064,381440
79047407212501,381760
79047447871772,382080
79047488366876,382400
79047528662657,382720
79047568947501,383040
79047607987345,383360
79047647950470,383680
79047687799428,384000
79047727601772,384320
79047768142657,384640
79047808331407,384960
79047848082761,385280
79047889482813,385600
79047926856407,385920
79047968874011,386240
79048007239115,386560
79048047792345,386880
79048087938022,387200
79048127678386,387520
79048168567136,387840
79048207723542,388160
79048249244897,388480
79048288019844,388800
79048327815886,389120
79048367321615,389440
79048407930522,389760
79048448035417,390080
79048488178751,390400
79048528036615,390720
79048569170834,391040
79048606717605,391360
79048647901876,391680
79048688309011,392000
79048727326719,392320
79048768285521,392640
79048807728646,392960
79048848265313,393280
79048888069584,393600
79048927940834,393920
79048967043698,394240
79049007260365,394560
79049048150209,394880
79049088174323,395200
79049128069063,395520
79049168483230,395840
79049208276407,396160
79049248202761,396480
79049287253490,396800
79049327754219,397120
79049367944011,397440
79049407189479,397760
79049448356354,398080
79049487502188,398400
79049527750052,398720
79049567652813,399040
79049606689636,399360
79049647269375,399680
79049686738229,400000
79049727300000,400320
79049769809479,400640
79049808479115,400960
79049847725677,401280
79049888232031,401600
79049927611511,401920
79049968090469,402240
79050007642240,402560
79050048091510,402880
79050087402031,403200
79050127288750,403520
79050167551823,403840
79050209071458,404160
79050247230208,404480
79050288393073,404800
79050327815625,405120
79050367771823,405440
79050408071719,405760
79050447609739,406080
79050487502448,406400
79050527993281,406720
79050567208594,407040
79050607682969,407360
79050648457864,407680
79050687142656,408000
79050727585937,408320
79050767851666,408640
79050807594948,408960
79050847624896,409280
79050888065677,409600
79050927552552,409920
79050968335416,410240
79051008154062,410560
79051047425989,410880
79051087227656,411200
79051128351666,411520
79051168243645,411840
79051208315468,412160
79051247581041,412480
79051287670781,412800
79051327747604,413120
79051367585677,413440
79051409295312,413760
79051447589895,414080
79051487630729,414400
79051527175156,414720
79051567880156,415040
79051608028541,415360
79051647196406,415680
79051687668072,416000
79051726898333,416320
79051766755572,416640
79051807982916,416960
79051848795572,417280
79051887507656,417600
79051929518176,417920
79051967765208,418240
79052006887343,418560
79052046821562,418880
79052087670260,419200
79052127591301,419520
79052167330051,419840
79052208280833,420160
79052248322603,420480
79052287173176,420800
79052327609635,421120
79052367430780,421440
79052407720728,421760
79052448013072,422080
79052487590885,422400
79052527533853,422720
79052569316041,423040
79052608107759,423360
79052648887499,423680
79052687562291,424000
79052727641978,424320
79052767769739,424640
79052807293697,424960
79052848042759,425280
79052887539218,425600
79052928118749,425920
79052968045624,426240
79053006974947,426560
79053047084374,426880
79053087579478,427200
79053127781145,427520
79053169046822,427840
79053207800103,428160
79053247595884,428480
79053287961509,428800
79053327891040,429120
79053367815520,429440
79053408029686,429760
79053448082186,430080
79053487434530,430400
79053527080572,430720
79053566755103,431040
79053607674634,431360
79053647709165,431680
79053687494426,432000
79053727422394,432320
79053767825572,432640
79053808824478,432960
79053847486874,433280
79053887927707,433600
79053927944061,433920
79053967856613,434240
79054007947394,434560
79054047612967,434880
79054087779374,435200
79054127757811,435520
79054168124946,435840
79054208187186,436160
79054248465207,436480
79054288827967,436800
79054328267394,437120
79054367876509,437440
79054409379061,437760
79054448652967,438080
79054487821769,438400
79054528219530,438720
79054567789165,439040
79054608329686,439360
79054648220675,439680
79054688156040,440000
79054727607602,440320
79054767424946,440640
79054807496925,440960
79054848265363,441280
79054887140988,441600
79054927423696,441920
79054967572759,442240
79055008807811,442560
79055047792238,442880
79055087244373,443200
79055127098436,443520
79055168217186,443840
79055209438852,444160
79055248081821,444480
79055286933436,444800
79055326984373,445120
79055370130988,445440
79055409438279,445760
79055448014894,446080
79055487371717,446400
79055529477550,446720
79055567744894,447040
79055608471144,447360
79055647089633,447680
79055687563592,448000
79055730917915,448320
79055767827498,448640
79055807252550,448960
79055846973748,449280
79055889726456,449600
79055926804321,449920
79055966693175,450240
79056007208644,450560
79056049307758,450880
79056087776664,451200
79056128758227,451520
79056167817185,451840
79056207311873,452160
79056247567706,452480
79056288191300,452800
79056328812862,453120
79056367839164,453440
79056409155987,453760
79056447289425,454080
79056487694216,454400
79056527327862,454720
79056567621456,455040
79056607072602,455360
79056647795727,455680
79056686955831,456000
79056727635362,456320
79056767869737,456640
79056808363591,456960
79056847751300,457280
79056887408800,457600
79056927998695,457920
79056967797966,458240
79057007744112,458560
79057049068279,458880
79057087677081,459200
79057128091143,459520
79057167729841,459840
79057207690049,460160
79057247621924,460480
79057287246820,460800
79057327955935,461120
79057368455310,461440
79057409036820,461760
79057448537445,462080
79057488054164,462400
79057527606924,462720
79057568763122,463040
79057608808955,463360
79057648776091,463680
79057688468278,464000
79057728859424,464320
79057768814633,464640
79057808892341,464960
79057848672237,465280
79057888380466,465600
79057927390778,465920
79057967586924,466240
79058009135622,466560
79058048508799,466880
79058088464997,467200
79058129366455,467520
79058168214424,467840
79058208687653,468160
79058248599216,468480
79058288143539,468800
79058328274736,469120
79058368980830,469440
79058407817184,469760
79058448176039,470080
79058488957653,470400
79058528500257,470720
79058569973278,471040
79058608590726,471360
79058647347028,471680
79058688266403,472000
79058728260413,472320
79058767941559,472640
79058808741090,472960
79058848244893,473280
79058888188747,473600
79058928164320,473920
79058968021820,474240
79059008023278,474560
79059048435101,474880
79059087945517,475200
79059128264424,475520
79059168473694,475840
79059208100674,476160
79059247722392,476480
79059288567965,476800
79059328085726,477120
79059368324892,477440
79059408379476,477760
79059448198694,478080
79059488276559,478400
79059527814267,478720
79059570396819,479040
79059608041767,479360
79059647941403,479680
79059687937392,480000
79059727889840,480320
79059768336194,480640
79059808563017,480960
79059847426767,481280
79059887249944,481600
79059932588590,481920
79059968005100,482240
79060007133017,482560
79060046324527,482880
79060086699632,483200
79060138554944,483520
79060166980986,483840
79060207263538,484160
79060249160100,484480
79060287225621,484800
79060327448486,485120
79060367391871,485440
79060407984111,485760
79060447458225,486080
79060488045725,486400
79060527076975,486720
79060567444059,487040
79060607773954,487360
79060647308017,487680
79060687519788,488000
79060726924163,488320
79060767017600,488640
79060807229527,488960
79060847547652,489280
79060888287496,489600
79060928133694,489920
79060967034006,490240
79061007466246,490560
79061047221298,490880
79061087218538,491200
79061129709110,491520
79061167246871,491840
79061208356298,492160
79061247631506,492480
79061286733277,492800
79061327121662,493120
79061369304579,493440
