timestamp_ns,累计采样数
172633060089047,88320
172633099948943,88640
172633139548370,88960
172633179577120,89280
172633223027224,89600
172633259601391,89920
172633299853735,90240
172633339655089,90560
172633379749151,90880
172633419898995,91200
172633459412849,91520
172633499335818,91840
172633539306443,92160
172633580274828,92480
172633619698474,92800
172633659440037,93120
172633699683474,93440
172633739450401,93760
172633780660141,94080
172633819847641,94400
172633859813266,94720
172633900271964,95040
172633939504308,95360
172633979741807,95680
172634020173943,96000
172634059352537,96320
172634099523995,96640
172634142721547,96960
172634179347484,97280
172634220171495,97600
172634259153630,97920
172634299179047,98240
172634339801599,98560
172634379532380,98880
172634419941755,99200
172634459323839,99520
172634499777016,99840
172634539455974,100160
172634580223161,100480
172634619448891,100800
172634659454776,101120
172634699528266,101440
172634739993526,101760
172634780165036,102080
172634820818474,102400
172634859363890,102720
172634900356182,103040
172634939272953,103360
172634980130088,103680
172635019936599,104000
172635059481338,104320
172635099613734,104640
172635141410088,104960
172635180462432,105280
172635219993734,105600
172635261198994,105920
172635300080869,106240
172635339766078,106560
172635380308682,106880
172635420482901,107200
172635459654984,107520
172635499794619,107840
172635539607328,108160
172635579712953,108480
172635620177276,108800
172635659787224,109120
172635701405505,109440
172635740225661,109760
172635780254411,110080
172635819940244,110400
172635860476078,110720
172635900685505,111040
172635941297692,111360
172635979889515,111680
172636020223786,112000
172636061035817,112320
172636100305973,112640
172636139879671,112960
172636180982275,113280
172636219816702,113600
172636259387275,113920
172636299459619,114240
172636340047171,114560
172636380042015,114880
172636419790140,115200
172636459298004,115520
172636500018577,115840
172636540144619,116160
172636580264671,116480
172636620128213,116800
172636659831494,117120
172636699537431,117440
172636742268577,117760
172636780614879,118080
172636819697431,118400
172636859963108,118720
172636899850817,119040
172636939658317,119360
172636980448577,119680
172637019342588,120000
172637060015921,120320
172637100381754,120640
172637140852692,120960
172637179861858,121280
172637219814306,121600
172637260063785,121920
172637300174827,122240
172637339928629,122560
172637379730660,122880
172637421244567,123200
172637460019514,123520
172637500009202,123840
172637541059410,124160
172637579911494,124480
172637619360296,124800
172637660426129,125120
172637699414202,125440
172637740778004,125760
172637782057691,126080
172637819440452,126400
172637859491129,126720
172637900522275,127040
172637939917483,127360
172637979752900,127680
172638019627275,128000
172638059339046,128320
172638100483316,128640
172638140636650,128960
172638179839045,129280
172638219587118,129600
172638260404410,129920
172638301910868,130240
172638340640660,130560
172638380137327,130880
172638419943889,131200
172638459598889,131520
172638500462639,131840
172638541160087,132160
172638580255452,132480
172638620665764,132800
172638659977170,133120
172638700283368,133440
172638741219722,133760
172638780398160,134080
172638820039670,134400
172638859751389,134720
172638900079826,135040
172638940129879,135360
172638979484306,135680
172639020385087,136000
172639060385139,136320
172639101372691,136640
172639140653056,136960
172639180097691,137280
172639220054201,137600
172639259847066,137920
172639300095035,138240
172639340262378,138560
172639379473264,138880
172639419902951,139200
172639459606232,139520
172639501043107,139840
172639540493160,140160
172639579453107,140480
172639620190347,140800
172639660376076,141120
172639699953472,141440
172639744558941,141760
172639779920139,142080
172639820994253,142400
172639860239201,142720
172639900576076,143040
172639940699826,143360
172639979661493,143680
172640020360451,144000
172640061892534,144320
172640100557118,144640
172640140502534,144960
172640179314253,145280
172640220146284,145600
172640260458680,145920
172640300369722,146240
172640340878263,146560
172640380191440,146880
172640420576128,147200
172640459886493,147520
172640501470347,147840
172640539322951,148160
172640579494201,148480
172640621030503,148800
172640659936857,149120
172640702446024,149440
172640741238107,149760
172640780390607,150080
172640819502378,150400
172640860994461,150720
172640899913784,151040
172640940378211,151360
172640979539305,151680
172641020825086,152000
172641060145346,152320
172641100343471,152640
172641140913003,152960
172641179551961,153280
172641221944253,153600
172641260690971,153920
172641300340294,154240
172641339910190,154560
172641379390867,154880
172641420470815,155200
172641462188836,155520
172641500303523,155840
172641539683003,156160
172641579475450,156480
172641619842898,156800
172641660424409,157120
172641700064930,157440
172641741114096,157760
172641780410763,158080
172641822020554,158400
172641860321284,158720
172641900529252,159040
172641940381752,159360
172641980335138,159680
172642019896804,160000
172642060512846,160320
172642102923315,160640
172642139787065,160960
172642180696596,161280
172642220220867,161600
172642262515658,161920
172642300035346,162240
172642340294044,162560
172642379566179,162880
172642422348263,163200
172642460419461,163520
172642499497533,163840
172642539795502,164160
172642579878835,164480
172642620052117,164800
172642661359617,165120
172642699768002,165440
172642739945710,165760
172642779587481,166080
172642821861440,166400
172642862515710,166720
172642899808419,167040
172642940498210,167360
172642980199773,167680
172643020849356,168000
172643060945814,168320
172643101026700,168640
172643139534096,168960
172643179762950,169280
172643220963991,169600
172643263731231,169920
172643300581752,170240
172643340066648,170560
172643379584200,170880
172643421109356,171200
172643459377429,171520
172643499270137,171840
172643540243887,172160
172643580209148,172480
172643620047793,172800
172643660604981,173120
172643700225450,173440
172643740179668,173760
172643779429147,174080
172643819821022,174400
172643860846022,174720
172643900296127,175040
172643940703887,175360
172643980444043,175680
172644020134564,176000
172644060453314,176320
172644100229304,176640
172644140728627,176960
172644180530970,177280
172644220493210,177600
172644260609408,177920
172644301092012,178240
172644340101543,178560
172644379910970,178880
172644420992012,179200
172644459510033,179520
172644500581803,179840
172644540290710,180160
172644580050397,180480
172644620416960,180800
172644659998887,181120
172644700206855,181440
172644740797480,181760
172644780653730,182080
172644820174512,182400
172644860580814,182720
172644899906439,183040
172644940414720,183360
172644981696907,183680
172645021231439,184000
172645063380762,184320
172645100032168,184640
172645140580189,184960
172645182536387,185280
172645221385814,185600
172645262323887,185920
172645301847689,186240
172645340790449,186560
172645379834043,186880
172645421385918,187200
172645459292272,187520
172645500325501,187840
172645539657532,188160
172645580383938,188480
172645620767011,188800
172645659412741,189120
172645699987116,189440
172645740166543,189760
172645780384824,190080
172645822054199,190400
172645859997428,190720
172645905982845,191040
172645939816543,191360
172645981564720,191680
172646020702636,192000
172646060176490,192320
172646101943105,192640
172646140129095,192960
172646180992584,193280
172646220140813,193600
172646260588313,193920
172646300025032,194240
172646340223365,194560
172646380881855,194880
172646421997896,195200
172646459150605,195520
172646499764407,195840
172646539646646,196160
172646580260865,196480
172646620095344,196800
172646660846386,197120
172646699858521,197440
172646740873105,197760
172646780971282,198080
172646819855605,198400
172646859948261,198720
172646900412948,199040
172646940835084,199360
172646980639146,199680
172647019687115,200000
172647060045084,200320
172647099935084,200640
172647141111646,200960
172647181902948,201280
172647220104407,201600
172647259878105,201920
172647301020917,202240
172647340312584,202560
172647380091229,202880
172647419976282,203200
172647459323990,203520
172647499640813,203840
172647540749042,204160
172647579421229,204480
172647619969250,204800
172647661780865,205120
172647699960761,205440
172647740313156,205760
172647779497427,206080
172647820131177,206400
172647864891750,206720
172647899738729,207040
172647940059042,207360
172647980545240,207680
172648020336438,208000
172648064104250,208320
172648099750135,208640
172648142182427,208960
172648180675031,209280
172648219702479,209600
172648260127740,209920
172648300442323,210240
172648340883521,210560
172648380566594,210880
172648419843833,211200
172648461446750,211520
172648500474823,211840
172648542450344,212160
172648580423781,212480
172648620403989,212800
172648660819771,213120
172648700003833,213440
172648739755708,213760
172648780439979,214080
172648820134198,214400
172648859842375,214720
172648900658156,215040
172648941211073,215360
172648980441489,215680
172649019561802,216000
172649061409510,216320
172649100351020,216640
172649140430916,216960
172649180518677,217280
172649220012843,217600
172649264699406,217920
172649300666385,218240
172649342540343,218560
172649382693416,218880
172649419161750,219200
172649460150552,219520
172649499674406,219840
172649539577687,220160
172649580058833,220480
172649619122999,220800
172649659819093,221120
172649699575291,221440
172649739530551,221760
172649779595708,222080
172649819244354,222400
172649859315864,222720
172649899642531,223040
172649939180551,223360
172649979600708,223680
172650019141333,224000
172650059177166,224320
172650099549406,224640
172650139383833,224960
172650179936958,225280
172650219378780,225600
172650260476280,225920
172650300040083,226240
172650339398832,226560
172650379392687,226880
172650419568364,227200
172650459791489,227520
172650500715082,227840
172650539305864,228160
172650579189874,228480
172650619377895,228800
172650660642270,229120
172650699271905,229440
172650739517374,229760
172650779206228,230080
172650819228416,230400
172650859488676,230720
172650899589926,231040
172650939274978,231360
172650979741124,231680
172651019771488,232000
172651059905916,232320
172651099459874,232640
172651139208780,232960
172651179278884,233280
172651219262530,233600
172651259475395,233920
172651299437738,234240
172651340218884,234560
172651379568468,234880
172651420370186,235200
172651459984613,235520
172651499829301,235840
172651540737322,236160
172651579965186,236480
172651619584405,236800
172651659481697,237120
172651700280551,237440
172651739343103,237760
172651779212426,238080
172651819203467,238400
172651861265603,238720
172651900153624,239040
172651940239301,239360
172651980474561,239680
172652019682999,240000
172652060578519,240320
172652100755811,240640
172652139993571,240960
172652179573676,241280
172652220460290,241600
172652261279457,241920
172652299659509,242240
172652339724300,242560
172652379690134,242880
172652420940863,243200
172652462797894,243520
172652500499040,243840
172652539768623,244160
172652580461905,244480
172652619798936,244800
172652661940811,245120
172652699868415,245440
172652739549352,245760
172652780796384,246080
172652819322529,246400
172652860895290,246720
172652899487113,247040
172652939875811,247360
172652980846071,247680
172653020169613,248000
172653059987529,248320
172653099975915,248640
172653139431540,248960
172653179513050,249280
172653220384977,249600
172653259739248,249920
172653299881019,250240
172653340283883,250560
172653379287946,250880
172653420774300,251200
172653459419040,251520
172653500395081,251840
172653542082894,252160
172653579604508,252480
172653620783362,252800
172653659539977,253120
172653700990081,253440
172653739553675,253760
172653780356175,254080
172653820649508,254400
172653860237842,254720
172653901033519,255040
172653941439456,255360
172653980013675,255680
172654020585446,256000
172654060082321,256320
172654100154925,256640
172654139520237,256960
172654179852477,257280
172654219981331,257600
172654260040862,257920
172654299480498,258240
172654340325706,258560
172654380032268,258880
172654420445706,259200
172654459801852,259520
172654499418831,259840
172654539623310,260160
172654579576018,260480
172654620309873,260800
172654659366591,261120
172654700221539,261440
172654740723414,261760
172654780537268,262080
172654820856070,262400
172654859617425,262720
172654899304143,263040
172654939795029,263360
172654980522268,263680
172655019760862,264000
172655061753049,264320
172655099820706,264640
172655139059664,264960
172655184597476,265280
172655220381070,265600
172655259745237,265920
172655299514924,266240
172655339273049,266560
172655381390549,266880
172655422333778,267200
172655460427060,267520
172655499919091,267840
172655541810341,268160
172655580041226,268480
172655627005914,268800
172655664656851,269120
172655699273362,269440
172655739748205,269760
172655780055810,270080
172655819654351,270400
172655859342372,270720
172655899644560,271040
172655939475549,271360
172655979849507,271680
172656023861643,272000
172656059492059,272320
172656099995757,272640
172656140623362,272960
172656180779872,273280
172656219850237,273600
172656259681955,273920
172656299330236,274240
172656340988414,274560
172656380271018,274880
172656419602476,275200
172656459156591,275520
172656499986538,275840
172656539625341,276160
172656579647632,276480
172656619900861,276800
172656659910861,277120
172656699813830,277440
172656739789403,277760
172656780440184,278080
172656820425288,278400
172656860569768,278720
172656900383517,279040
172656940512632,279360
172656980732163,279680
172657019567007,280000
172657059677736,280320
172657101813205,280640
172657139577267,280960
172657180095861,281280
172657220268205,281600
172657259937684,281920
172657300468465,282240
172657340209715,282560
172657379736799,282880
172657422350184,283200
172657459893101,283520
172657499210705,283840
172657539503517,284160
172657579347580,284480
172657619296017,284800
172657660008621,285120
172657699197319,285440
172657739255496,285760
172657779855861,286080
172657820516486,286400
172657859718621,286720
172657900196903,287040
172657939560184,287360
172657980260965,287680
172658020437423,288000
172658059607684,288320
172658100510757,288640
172658140853205,288960
172658179591225,289280
172658219542007,289600
172658260754454,289920
172658299336746,290240
172658340518152,290560
172658380140757,290880
172658419711329,291200
172658459590027,291520
172658500483517,291840
172658539769246,292160
172658580742423,292480
172658620514663,292800
172658659804298,293120
172658700163361,293440
172658741957058,293760
172658779679454,294080
172658820518569,294400
172658859878569,294720
172658901667788,295040
172658940019298,295360
172658979657423,295680
172659019741902,296000
172659059812944,296320
172659100697006,296640
172659140498256,296960
172659179241277,297280
172659220802110,297600
172659259522475,297920
172659300261589,298240
172659339892214,298560
172659379404819,298880
172659419890392,299200
172659459620496,299520
172659500028048,299840
172659541071485,300160
172659579983152,300480
172659619909558,300800
172659660453412,301120
172659699990079,301440
172659739995964,301760
172659779978881,302080
172659820871746,302400
172659859936173,302720
172659900853204,303040
172659940138673,303360
172659979894610,303680
172660020165183,304000
172660060080287,304320
172660100967683,304640
172660140435964,304960
172660181150391,305280
172660220520287,305600
172660261496850,305920
172660300782110,306240
172660340195287,306560
172660379576745,306880
172660422543620,307200
172660459701277,307520
172660500823256,307840
172660539932943,308160
172660580673568,308480
172660619710704,308800
172660659997162,309120
172660700648985,309440
172660739736745,309760
172660779456016,310080
172660819634922,310400
172660860349141,310720
172660901103412,311040
172660941414506,311360
172660980099922,311680
172661020174349,312000
172661059853047,312320
172661101199141,312640
172661140121953,312960
172661179821745,313280
172661220702735,313600
172661259893307,313920
172661300769974,314240
172661339980495,314560
172661380119870,314880
172661420266172,315200
172661459927630,315520
172661500292109,315840
172661539639609,316160
172661579747318,316480
172661619902214,316800
172661663405964,317120
172661700283620,317440
172661741105339,317760
172661781177318,318080
172661820470755,318400
172661862041016,318720
172661903685547,319040
172661939818463,319360
172661979713359,319680
172662020857266,320000
172662060784141,320320
172662100410443,320640
172662139850443,320960
172662180261068,321280
172662220999870,321600
172662259471484,321920
172662301008932,322240
172662339478672,322560
172662379461432,322880
172662419810911,323200
172662459440807,323520
172662499790442,323840
172662540420078,324160
172662579638880,324480
172662620382265,324800
172662660905651,325120
172662703568515,325440
172662740749609,325760
172662779973463,326080
172662820149609,326400
172662860547786,326720
172662903572474,327040
172662940822317,327360
172662980277265,327680
172663021954557,328000
172663062693463,328320
172663099586901,328640
172663141958463,328960
172663181300234,329280
172663221231380,329600
172663261999817,329920
172663299891328,330240
172663340882109,330560
172663380569400,330880
172663420127994,331200
172663462244192,331520
172663499462577,331840
172663539754036,332160
172663580047734,332480
172663620417630,332800
172663660793150,333120
172663700769713,333440
172663739888827,333760
172663782286640,334080
172663820009400,334400
172663860917890,334720
172663899426692,335040
172663940786900,335360
172663980747994,335680
172664020984661,336000
172664061216067,336320
172664100065858,336640
172664139657994,336960
172664180349192,337280
172664220332577,337600
172664260157733,337920
172664300888827,338240
172664340115077,338560
172664381584035,338880
172664420994713,339200
172664459881692,339520
172664502439348,339840
172664540330546,340160
172664580212577,340480
172664620050910,340800
172664660001223,341120
172664700511796,341440
172664739773410,341760
172664780737160,342080
172664819705233,342400
172664860705858,342720
172664902846900,343040
172664940658358,343360
172664980001327,343680
172665021340494,344000
172665060349660,344320
172665101816900,344640
172665140665389,344960
172665180342369,345280
172665219701379,345600
172665259504296,345920
172665300095546,346240
172665340410702,346560
172665379381171,346880
172665419336327,347200
172665461923514,347520
172665500414764,347840
172665539391691,348160
172665580724712,348480
172665620222993,348800
172665659446431,349120
172665700492420,349440
172665741042004,349760
172665781836327,350080
172665820066118,350400
172665859257264,350720
172665899608618,351040
172665942370806,351360
172665979055024,351680
172666020214087,352000
172666060130129,352320
172666100000493,352640
172666140413201,352960
172666180320389,353280
172666219932108,353600
172666260238306,353920
172666299834868,354240
172666340498149,354560
172666380240597,354880
172666420031951,355200
172666459162524,355520
172666500288358,355840
172666541097785,356160
172666580794347,356480
172666619936430,356800
172666659808618,357120
172666702250649,357440
172666740482576,357760
172666780826847,358080
172666819141639,358400
172666860060232,358720
172666900065545,359040
172666940281899,359360
172666982212680,359680
172667020487784,360000
172667060783722,360320
172667100686118,360640
172667140341430,360960
172667179683878,361280
172667221037420,361600
172667261158670,361920
172667299451534,362240
172667340761847,362560
172667379965493,362880
172667419542472,363200
172667459729138,363520
172667500323618,363840
172667541508409,364160
172667580246951,364480
172667619459138,364800
172667661266170,365120
172667700134243,365440
172667740003461,365760
172667782216899,366080
172667819683617,366400
172667863287836,366720
172667899849399,367040
172667940059347,367360
172667980949711,367680
172668020668670,368000
172668061052576,368320
172668101216951,368640
172668140822263,368960
172668180754815,369280
172668219414763,369600
172668259609034,369920
172668300544190,370240
172668339841065,370560
172668381324399,370880
172668419897524,371200
172668459579919,371520
172668500568409,371840
172668541058930,372160
172668580222055,372480
172668620509034,372800
172668659841898,373120
172668702511169,373440
172668740275596,373760
172668781509919,374080
172668820681221,374400
172668860284034,374720
172668899656377,375040
172668939291377,375360
172668981426690,375680
172669019463148,376000
172669060093773,376320
172669101244034,376640
172669140202107,376960
172669180531794,377280
172669225474815,377600
172669259772992,377920
172669301156950,378240
172669342303669,378560
172669380224138,378880
172669419606846,379200
172669459636221,379520
172669500503565,379840
172669543939502,380160
172669581305700,380480
172669620032158,380800
172669660030440,381120
172669700212783,381440
172669742388825,381760
172669784484450,382080
172669819646638,382400
172669859743460,382720
172669901193200,383040
172669939653044,383360
172669979632002,383680
172670019597002,384000
172670060621325,384320
172670099828877,384640
172670140284815,384960
172670180380960,385280
172670220545023,385600
172670260953252,385920
172670300856377,386240
172670342442992,386560
172670381291742,386880
172670421227262,387200
172670459966169,387520
172670501272731,387840
172670542263200,388160
172670579663825,388480
172670623394033,388800
172670659829554,389120
172670699440908,389440
172670742702783,389760
172670780123148,390080
172670819938200,390400
172670860142887,390720
172670900036793,391040
172670940407627,391360
172670980261689,391680
172671025841481,392000
172671060267731,392320
172671100228825,392640
172671141114606,392960
172671181317731,393280
172671219857783,393600
172671260033095,393920
172671300234710,394240
172671339498668,394560
172671381579710,394880
172671421556949,395200
172671461482418,395520
172671500033408,395840
172671540250074,396160
172671580407366,396480
172671620225856,396800
172671659890491,397120
172671700048824,397440
172671741401272,397760
172671779560335,398080
172671820218043,398400
172671860975751,398720
172671900584189,399040
172671940199501,399360
172671981466376,399680
172672020050230,400000
172672060772001,400320
172672099898720,400640
172672140220074,400960
172672180704657,401280
172672219680960,401600
172672263000803,401920
172672300236116,402240
172672341044866,402560
172672379883564,402880
172672420455907,403200
172672459953199,403520
172672501460543,403840
172672541302262,404160
172672579881741,404480
172672622064136,404800
172672659693147,405120
172672700849970,405440
172672742243616,405760
172672780369970,406080
172672821898668,406400
172672861458928,406720
172672901223459,407040
172672940190074,407360
172672979972938,407680
172673020525334,408000
172673062024918,408320
172673100196793,408640
172673140354970,408960
172673179973043,409280
172673220224918,409600
172673261588199,409920
172673301254449,410240
172673341261376,410560
172673381589032,410880
172673420780438,411200
172673463687522,411520
172673502263719,411840
172673541385334,412160
172673580764605,412480
172673619955074,412800
172673660176688,413120
172673700818199,413440
172673740828146,413760
172673780132157,414080
172673820757886,414400
172673859231219,414720
172673900817105,415040
172673939518198,415360
172673979783823,415680
172674021316584,416000
172674059981428,416320
172674101000594,416640
172674139849240,416960
172674181248042,417280
172674223359917,417600
172674260624605,417920
172674302129292,418240
172674341199448,418560
172674380830646,418880
172674420194448,419200
172674460828302,419520
172674500517625,419840
172674541259344,420160
172674579367677,420480
172674620262938,420800
172674661451063,421120
172674700055073,421440
172674741938563,421760
172674781440646,422080
172674820684656,422400
172674860084344,422720
172674899817938,423040
172674941503823,423360
172674981404084,423680
172675022479396,424000
172675061276271,424320
172675100646063,424640
172675141074240,424960
172675180536115,425280
172675220306688,425600
172675260859500,425920
172675300342938,426240
172675340372833,426560
172675380454500,426880
172675420716688,427200
172675462273146,427520
172675501971427,427840
172675541009083,428160
172675581436167,428480
172675619369344,428800
172675661092990,429120
172675700664500,429440
172675741192677,429760
172675781297885,430080
172675820165802,430400
172675860416427,430720
172675900064344,431040
172675940438979,431360
172675980463562,431680
172676019936791,432000
172676060206427,432320
172676101029396,432640
172676139872104,432960
172676179857312,433280
172676219786583,433600
172676259757521,433920
172676299658354,434240
172676339933770,434560
172676380963562,434880
172676421142000,435200
172676460626375,435520
172676500217885,435840
172676540452260,436160
172676579477677,436480
172676620775281,436800
172676659976843,437120
172676700031218,437440
172676739774864,437760
172676779339083,438080
172676821421947,438400
172676860780749,438720
172676900234968,439040
172676940636427,439360
172676983271322,439680
172677021017468,440000
172677060807833,440320
172677100894395,440640
172677140251635,440960
172677180744343,441280
172677220699916,441600
172677266568249,441920
172677299377833,442240
172677339857051,442560
172677379620801,442880
172677420207208,443200
172677459933718,443520
172677499930593,443840
172677539773353,444160
172677580258978,444480
172677619935958,444800
172677659403874,445120
172677701414916,445440
172677740089864,445760
172677784822260,446080
172677819877780,446400
172677860071687,446720
172677899939239,447040
172677940070437,447360
172677982493093,447680
172678020773197,448000
172678059965176,448320
172678099564655,448640
172678139711739,448960
172678180254759,449280
172678220190541,449600
172678260249082,449920
172678299708249,450240
172678339990488,450560
172678379543770,450880
172678419285384,451200
172678459519863,451520
172678499906634,451840
172678539605436,452160
172678580358770,452480
172678620006061,452800
172678659158874,453120
172678700061478,453440
172678741816165,453760
172678780324811,454080
172678819455592,454400
172678859306270,454720
172678902925697,455040
172678941561061,455360
172678980657363,455680
172679019370019,456000
172679060677988,456320
172679100300228,456640
172679139374915,456960
172679180190280,457280
172679220403353,457600
172679259363301,457920
172679300150696,458240
172679341394707,458560
172679379782832,458880
172679419526582,459200
172679459660436,459520
172679499392676,459840
172679539506634,460160
172679579216894,460480
172679619217675,460800
172679659247832,461120
172679699267571,461440
172679741308353,461760
172679779850853,462080
172679820878457,462400
172679860245123,462720
172679899863561,463040
172679939917780,463360
172679979991321,463680
172680019721217,464000
172680060467102,464320
172680099567467,464640
172680140485592,464960
172680179982102,465280
172680219694134,465600
172680259831477,465920
172680300711217,466240
172680339336269,466560
172680379261373,466880
172680420073248,467200
172680459707050,467520
172680501145540,467840
172680540384290,468160
172680581148613,468480
172680619719342,468800
172680659657519,469120
172680700572779,469440
172680741785071,469760
172680782843665,470080
172680820006946,470400
172680860711321,470720
172680902580331,471040
172680939512779,471360
172680980002467,471680
172681019754654,472000
172681059345800,472320
172681099570748,472640
172681139558300,472960
172681180770331,473280
172681219832414,473600
172681259337571,473920
172681299628404,474240
172681340586477,474560
172681380827466,474880
172681420432414,475200
172681460280331,475520
172681500500487,475840
172681540329966,476160
172681580353716,476480
172681619919185,476800
172681659978925,477120
172681700444966,477440
172681739834862,477760
172681780744393,478080
172681819316320,478400
172681860398508,478720
172681900168925,479040
172681941100748,479360
172681980262206,479680
172682020699497,480000
172682060205539,480320
172682099860018,480640
172682139775591,480960
172682180240070,481280
172682220183560,481600
172682260223508,481920
172682300002049,482240
172682340136945,482560
172682380430799,482880
172682419775070,483200
172682460115539,483520
172682500406789,483840
172682540734549,484160
172682580197518,484480
172682620148768,484800
172682660238976,485120
172682700391737,485440
172682739278143,485760
172682780259133,486080
172682820123924,486400
172682860024810,486720
172682902402674,487040
172682941095643,487360
172682983321945,487680
172683019261945,488000
172683060215747,488320
172683100655643,488640
172683140252518,488960
172683180054132,489280
172683220166424,489600
172683260557466,489920
172683299522935,490240
172683339256737,490560
172683380263143,490880
172683420343299,491200
172683459568768,491520
172683500591945,491840
172683540642257,492160
172683581181789,492480
172683620753664,492800
172683660535278,493120
172683700740382,493440
172683740325747,493760
172683780122830,494080
172683820611528,494400
172683860009705,494720
172683900043663,495040
172683942670018,495360
172683982603611,495680
172684019515747,496000
172684059948820,496320
172684099992049,496640
