timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
1568320401984634,加速度计,2.3110,7.8243,2.9820,,,,,,,
1568320415765155,陀螺仪,,,,,,,,-0.0360,0.1121,-0.1051
1568320412000884,加速度计,0.7949,8.0798,6.2405,,,,,,,
1568320422017707,加速度计,0.0150,6.9516,9.8659,,,,,,,
1568320432038124,加速度计,0.3178,6.7941,8.5539,,,,,,,
1568320442057499,加速度计,2.0117,8.7239,4.8752,,,,,,,
1568320435805207,陀螺仪,,,,,,,,0.0515,0.1205,-0.0617
1568320452076249,加速度计,0.5602,6.4793,6.3668,,,,,,,
1568320455842707,陀螺仪,,,,,,,,0.0043,0.1296,-0.1025
1568320462094999,加速度计,1.1211,8.1409,5.6617,,,,,,,
1568320472113749,加速度计,1.1031,6.4823,6.4955,,,,,,,
1568320475880207,陀螺仪,,,,,,,,-0.0330,0.1093,-0.1322
1568320482132499,加速度计,1.8435,7.3149,5.4480,,,,,,,
1568320492163853,加速度计,-0.7913,5.5330,9.0327,,,,,,,
1568320495919374,陀螺仪,,,,,,,,-0.0214,0.1238,-0.1660
1568320502170103,加速度计,-0.9331,6.0831,8.7460,,,,,,,
1568320512176770,加速度计,0.1622,6.6361,7.0761,,,,,,,
1568320515933384,陀螺仪,,,,,,,,0.0482,0.1214,-0.0807
1568320522184270,加速度计,2.5965,8.3462,5.5964,,,,,,,
1568320532193020,加速度计,-0.3172,6.3404,7.0773,,,,,,,
1568320535952186,陀螺仪,,,,,,,,0.0023,0.1186,-0.1615
1568320542203436,加速度计,-0.1742,6.3955,8.5557,,,,,,,
1568320552215520,加速度计,0.6913,6.0454,6.9091,,,,,,,
1568320555977968,陀螺仪,,,,,,,,0.0658,0.1003,-0.1431
1568320562229686,加速度计,1.1235,5.8861,6.5541,,,,,,,
1568320572245936,加速度计,0.9301,7.2478,4.5975,,,,,,,
1568320582264270,加速度计,-0.3585,5.8203,7.0378,,,,,,,
1568320576012030,陀螺仪,,,,,,,,0.0554,0.0627,-0.2750
1568320592284686,加速度计,0.4764,7.2269,8.9513,,,,,,,
1568320596054426,陀螺仪,,,,,,,,0.1040,0.0089,-0.3149
1568320602307186,加速度计,0.3089,8.3719,4.4867,,,,,,,
1568320612331353,加速度计,1.5305,7.9942,5.5970,,,,,,,
1568320622356770,加速度计,-0.1329,7.3855,5.5929,,,,,,,
1568320616103645,陀螺仪,,,,,,,,0.0209,-0.0617,-0.4242
1568320632406926,加速度计,1.1073,6.0974,8.0140,,,,,,,
1568320636180311,陀螺仪,,,,,,,,-0.0116,-0.1101,-0.4284
1568320642432655,加速度计,0.8374,7.4950,6.0543,,,,,,,
1568320652451770,加速度计,0.5507,6.6942,9.6804,,,,,,,
1568320656218228,陀螺仪,,,,,,,,-0.0154,-0.1043,-0.4297
1568320662470520,加速度计,-0.3106,6.1740,9.1075,,,,,,,
1568320672489270,加速度计,-0.8272,7.3616,7.1156,,,,,,,
1568320676255728,陀螺仪,,,,,,,,0.0228,-0.1019,-0.3519
1568320682508020,加速度计,0.5938,8.4569,4.8004,,,,,,,
1568320692526770,加速度计,1.1714,6.6499,8.7831,,,,,,,
1568320696293228,陀螺仪,,,,,,,,-0.0316,-0.1076,-0.3794
1568320702545520,加速度计,-0.6363,6.6427,6.9240,,,,,,,
1568320712564270,加速度计,-0.0168,6.7092,7.0108,,,,,,,
1568320716330728,陀螺仪,,,,,,,,-0.0209,-0.1450,-0.3353
1568320722583020,加速度计,-0.4920,7.5531,7.4262,,,,,,,
1568320732602395,加速度计,0.8308,7.4885,6.5805,,,,,,,
1568320736370155,陀螺仪,,,,,,,,0.0033,-0.1336,-0.3284
1568320742621978,加速度计,-0.2897,9.6145,5.1858,,,,,,,
1568320752636978,加速度计,-1.0068,5.8640,10.5477,,,,,,,
1568320756400155,陀螺仪,,,,,,,,0.0158,-0.1625,-0.2774
1568320762651978,加速度计,-1.2324,6.2303,7.3843,,,,,,,
1568320772667239,加速度计,-0.2687,7.5627,2.5971,,,,,,,
1568320782682916,加速度计,-0.5549,7.4561,2.7078,,,,,,,
1568320776430989,陀螺仪,,,,,,,,0.0313,-0.1714,-0.2145
1568320792699009,加速度计,-1.2995,6.0292,10.0796,,,,,,,
1568320796463489,陀螺仪,,,,,,,,-0.0274,-0.1731,-0.1985
1568320802715520,加速度计,-0.6746,6.9240,9.0585,,,,,,,
1568320812732447,加速度计,-0.5561,7.7949,5.4588,,,,,,,
1568320822750051,加速度计,0.7195,4.7710,6.7947,,,,,,,
1568320816497864,陀螺仪,,,,,,,,-0.0141,-0.1827,-0.1425
1568320832768489,加速度计,0.3262,6.8576,8.2151,,,,,,,
1568320842787759,加速度计,0.1885,6.8450,7.7865,,,,,,,
1568320836535364,陀螺仪,,,,,,,,-0.0261,-0.1289,-0.1804
1568320852807603,加速度计,0.0485,5.7826,4.6124,,,,,,,
1568320856575364,陀螺仪,,,,,,,,0.0451,-0.0738,-0.1148
1568320862827864,加速度计,-1.3084,8.1355,3.9726,,,,,,,
1568320872848541,加速度计,1.5862,6.8277,7.7698,,,,,,,
1568320876617030,陀螺仪,,,,,,,,-0.0955,-0.1763,-0.0764
1568320882869634,加速度计,1.7711,5.3989,12.2499,,,,,,,
1568320892891145,加速度计,-0.2011,7.2945,8.4599,,,,,,,
1568320902912811,加速度计,1.7603,6.9540,8.4090,,,,,,,
1568320896660155,陀螺仪,,,,,,,,0.0310,-0.1269,-0.0796
1568320912934478,加速度计,1.8322,7.4178,5.7006,,,,,,,
1568320916703489,陀螺仪,,,,,,,,0.0453,-0.0939,-0.1274
1568320922956145,加速度计,0.6943,7.5405,4.5687,,,,,,,
1568320932976770,加速度计,0.0904,7.6872,8.0128,,,,,,,
1568320942995989,加速度计,0.2963,7.5399,9.5397,,,,,,,
1568320936743697,陀螺仪,,,,,,,,0.0189,-0.1270,-0.1567
1568320953014739,加速度计,0.4998,8.0744,6.5565,,,,,,,
1568320956781197,陀螺仪,,,,,,,,0.1037,-0.1120,-0.1352
1568320963033489,加速度计,-0.3508,8.9860,0.5040,,,,,,,
1568320973052239,加速度计,-0.1736,7.2161,2.6510,,,,,,,
1568320976822030,陀螺仪,,,,,,,,-0.0385,-0.1867,-0.1919
1568320983075155,加速度计,0.0054,7.3747,4.4592,,,,,,,
1568320993099218,加速度计,-0.8284,6.6242,6.6463,,,,,,,
1568320996843853,陀螺仪,,,,,,,,-0.0812,-0.2266,-0.1719
1568321003093072,加速度计,-1.2013,7.4442,9.2650,,,,,,,
1568321013088280,加速度计,0.4908,6.1411,10.2376,,,,,,,
1568321023085676,加速度计,0.2568,8.1696,7.8123,,,,,,,
1568321016835936,陀螺仪,,,,,,,,0.0234,-0.2081,-0.1229
1568321033086093,加速度计,0.4645,8.6161,5.3367,,,,,,,
1568321036839478,陀螺仪,,,,,,,,0.0053,-0.2135,-0.1407
1568321043090103,加速度计,0.9266,6.9653,9.8180,,,,,,,
1568321053098124,加速度计,0.3747,7.1018,9.1345,,,,,,,
1568321056858853,陀螺仪,,,,,,,,0.0457,-0.1839,-0.1071
1568321063110572,加速度计,0.0946,5.1697,6.2171,,,,,,,
1568321073127603,加速度计,2.1344,6.7947,4.6477,,,,,,,
1568321083148957,加速度计,2.1033,6.0831,7.8159,,,,,,,
1568321076896145,陀螺仪,,,,,,,,0.0426,-0.2103,-0.1083
1568321093174478,加速度计,-0.0736,8.1128,5.8251,,,,,,,
1568321096949895,陀螺仪,,,,,,,,0.0614,-0.1929,-0.1795
1568321103203645,加速度计,0.3747,6.7038,3.6093,,,,,,,
1568321113235884,加速度计,0.4776,6.6212,0.9295,,,,,,,
1568321123270520,加速度计,-0.1006,5.3528,4.3449,,,,,,,
1568321117016145,陀螺仪,,,,,,,,-0.0891,-0.2537,-0.1728
1568321133306718,加速度计,-1.1708,6.6744,7.0803,,,,,,,
1568321143343905,加速度计,-0.5644,5.8053,10.7302,,,,,,,
1568321137089270,陀螺仪,,,,,,,,-0.1068,-0.2293,-0.0826
1568321153381405,加速度计,0.0144,8.8256,5.0272,,,,,,,
1568321163408228,加速度计,0.8517,7.0120,2.7779,,,,,,,
1568321157155728,陀螺仪,,,,,,,,-0.0377,-0.1736,0.0224
1568321173427603,加速度计,0.1305,7.3598,2.5115,,,,,,,
1568321177194061,陀螺仪,,,,,,,,-0.1751,-0.1771,0.0348
1568321183446353,加速度计,-1.5365,6.2632,6.9947,,,,,,,
1568321193465103,加速度计,-0.7775,8.1092,9.5164,,,,,,,
1568321197231561,陀螺仪,,,,,,,,-0.1630,-0.1443,0.1920
1568321203483853,加速度计,-0.1245,6.8678,11.6604,,,,,,,
1568321213502603,加速度计,-0.3011,7.3340,4.4909,,,,,,,
1568321223521353,加速度计,0.3693,7.2323,0.7817,,,,,,,
1568321217269061,陀螺仪,,,,,,,,-0.1004,-0.0545,0.2699
1568321233542707,加速度计,-0.9697,5.4582,8.3845,,,,,,,
1568321237310364,陀螺仪,,,,,,,,-0.2457,-0.0417,0.3092
1568321243561509,加速度计,-0.9236,5.3798,14.5789,,,,,,,
1568321253571093,加速度计,-0.4711,7.0479,11.7914,,,,,,,
1568321257329791,陀螺仪,,,,,,,,-0.0590,0.0716,0.4804
1568321263580989,加速度计,-0.4136,5.8742,7.2353,,,,,,,
1568321273591614,加速度计,-0.1861,5.4570,10.3884,,,,,,,
1568321277351926,陀螺仪,,,,,,,,-0.0285,0.1069,0.5426
1568321283603384,加速度计,0.9631,6.5817,10.8409,,,,,,,
1568321293616405,加速度计,1.0642,8.7999,5.7646,,,,,,,
1568321297379166,陀螺仪,,,,,,,,0.0501,0.1719,0.5229
1568321303630989,加速度计,0.5758,8.0349,6.2333,,,,,,,
1568321313647239,加速度计,-0.5740,6.3189,7.1569,,,,,,,
1568321323665155,加速度计,0.0473,6.9564,9.5475,,,,,,,
1568321317412916,陀螺仪,,,,,,,,-0.0166,0.1752,0.4815
1568321333684739,加速度计,0.8643,9.7995,7.5645,,,,,,,
1568321337453332,陀螺仪,,,,,,,,-0.0196,0.1635,0.4491
1568321343705989,加速度计,0.6363,5.9981,11.9662,,,,,,,
1568321353728593,加速度计,-0.7003,5.8885,6.6116,,,,,,,
1568321357499478,陀螺仪,,,,,,,,0.0718,0.2087,0.3947
1568321363752447,加速度计,0.4166,7.1479,2.8467,,,,,,,
1568321373777239,加速度计,0.9571,8.2738,1.2492,,,,,,,
1568321377549426,陀螺仪,,,,,,,,-0.0956,0.1149,0.2929
1568321383802551,加速度计,0.2502,5.0667,12.5432,,,,,,,
1568321393828280,加速度计,0.1377,5.8670,11.3814,,,,,,,
1568321397600936,陀螺仪,,,,,,,,0.0597,0.1129,0.2075
1568321403854114,加速度计,0.0916,7.5082,9.4697,,,,,,,
1568321413877134,加速度计,1.2384,6.5290,6.9540,,,,,,,
1568321423896718,加速度计,1.6119,6.7115,5.4115,,,,,,,
1568321417644426,陀螺仪,,,,,,,,0.1622,0.1136,0.1581
1568321433915468,加速度计,0.3292,7.6082,6.5697,,,,,,,
1568321437681926,陀螺仪,,,,,,,,0.1545,0.0538,0.0465
1568321443934218,加速度计,1.3485,6.8833,7.7464,,,,,,,
1568321453952968,加速度计,0.9032,6.1016,5.2804,,,,,,,
1568321463971718,加速度计,1.1863,5.7587,6.3859,,,,,,,
1568321457719426,陀螺仪,,,,,,,,0.2096,0.0273,-0.0051
1568321473990468,加速度计,0.6482,7.9906,9.9796,,,,,,,
1568321477757707,陀螺仪,,,,,,,,0.2483,0.0075,-0.0810
1568321484010155,加速度计,0.6973,7.3867,8.5611,,,,,,,
1568321494029374,加速度计,0.0251,8.3396,5.9053,,,,,,,
1568321497792551,陀螺仪,,,,,,,,0.2912,-0.0197,-0.0771
1568321504044374,加速度计,0.1730,6.8648,4.4329,,,,,,,
1568321514059374,加速度计,1.2677,5.4169,5.6228,,,,,,,
1568321517822811,陀螺仪,,,,,,,,0.2764,0.0001,-0.0818
1568321524074686,加速度计,-0.1359,8.6173,8.0403,,,,,,,
1568321534090416,加速度计,-1.4700,9.9539,7.4172,,,,,,,
1568321537854582,陀螺仪,,,,,,,,0.2961,0.0134,0.0096
1568321544106561,加速度计,-0.7691,7.9787,4.6603,,,,,,,
1568321554123124,加速度计,1.8555,8.4354,0.4998,,,,,,,
1568321564140103,加速度计,0.1945,8.3360,3.4441,,,,,,,
1568321557888020,陀螺仪,,,,,,,,0.1719,0.0088,0.0622
1568321574157811,加速度计,-2.0889,8.0715,9.9288,,,,,,,
1568321584176353,加速度计,-1.6777,7.4867,9.3565,,,,,,,
1568321577924061,陀螺仪,,,,,,,,0.0921,0.0365,0.1044
1568321594195728,加速度计,-0.1784,8.9645,4.4131,,,,,,,
1568321597963176,陀螺仪,,,,,,,,0.1348,0.0848,0.1951
1568321604215624,加速度计,0.3651,8.6233,4.6076,,,,,,,
1568321614235936,加速度计,0.1963,7.7566,3.6087,,,,,,,
1568321624256666,加速度计,-1.1097,7.1575,1.9070,,,,,,,
1568321618004114,陀螺仪,,,,,,,,-0.0242,0.0782,0.1454
1568321634277811,加速度计,-0.4902,6.6846,6.2698,,,,,,,
1568321638046718,陀螺仪,,,,,,,,-0.1479,0.0605,0.1932
1568321644299374,加速度计,-0.6919,6.0472,21.4616,,,,,,,
1568321654321041,加速度计,-1.0319,6.3847,19.0525,,,,,,,
1568321664342707,加速度计,2.0393,9.8360,-1.6933,,,,,,,
1568321658090051,陀螺仪,,,,,,,,0.2470,0.1870,0.2892
1568321674364374,加速度计,2.5714,7.2419,-7.2868,,,,,,,
1568321684384791,加速度计,1.2396,4.6789,-7.3795,,,,,,,
1568321678132343,陀螺仪,,,,,,,,-0.0112,0.1201,0.1369
1568321694403853,加速度计,-0.4788,5.1272,15.8957,,,,,,,
1568321704422603,加速度计,-0.2412,8.7167,17.6536,,,,,,,
1568321698170311,陀螺仪,,,,,,,,-0.1944,0.0593,0.0708
1568321714441353,加速度计,0.1526,8.8526,12.2463,,,,,,,
1568321718207811,陀螺仪,,,,,,,,0.0221,0.1064,0.0892
1568321724460103,加速度计,0.3944,6.9935,3.4818,,,,,,,
1568321734486509,加速度计,1.4090,4.1946,5.0266,,,,,,,
1568321738253489,陀螺仪,,,,,,,,-0.0262,0.0629,-0.0096
1568321744503072,加速度计,0.5531,6.4697,5.4115,,,,,,,
1568321754500780,加速度计,0.3184,8.2941,4.5167,,,,,,,
1568321764499947,加速度计,0.1718,6.6792,8.8885,,,,,,,
1568321758250051,陀螺仪,,,,,,,,-0.1087,0.0156,-0.0539
1568321774501093,加速度计,0.6919,5.0859,11.3126,,,,,,,
1568321784504947,加速度计,2.0656,7.0623,7.8638,,,,,,,
1568321778254426,陀螺仪,,,,,,,,-0.0648,0.0169,-0.0451
1568321794512030,加速度计,0.5070,7.6531,7.8937,,,,,,,
1568321804522447,加速度计,0.2125,6.4260,6.4817,,,,,,,
1568321798271093,陀螺仪,,,,,,,,-0.0268,0.0226,-0.0798
1568321814536509,加速度计,0.5968,5.9502,3.8996,,,,,,,
1568321824554322,加速度计,-0.0227,8.0631,3.4614,,,,,,,
1568321818302030,陀螺仪,,,,,,,,-0.0864,0.0047,-0.0726
1568321834575884,加速度计,-0.4471,5.1026,11.8363,,,,,,,
1568321844600884,加速度计,-1.1384,5.8832,14.6106,,,,,,,
1568321838347707,陀螺仪,,,,,,,,-0.1048,-0.0064,-0.0394
1568321854628905,加速度计,0.5219,8.7520,4.3251,,,,,,,
1568321864659530,加速度计,0.0371,7.0198,2.4822,,,,,,,
1568321858405676,陀螺仪,,,,,,,,0.0184,0.0057,-0.0056
1568321874692030,加速度计,-0.1694,5.1200,3.8367,,,,,,,
1568321878471666,陀螺仪,,,,,,,,-0.0856,0.0112,-0.0032
1568321884725884,加速度计,-0.5800,5.3516,8.9292,,,,,,,
1568321894760364,加速度计,-0.3813,8.2283,3.5488,,,,,,,
1568321904794322,加速度计,0.3687,5.2224,7.7363,,,,,,,
1568321898540155,陀螺仪,,,,,,,,-0.0672,0.0434,0.0819
1568321914816822,加速度计,0.5154,6.1824,7.0288,,,,,,,
1568321924835572,加速度计,0.6812,7.9404,5.1990,,,,,,,
1568321918583280,陀螺仪,,,,,,,,-0.0262,0.0747,0.1108
1568321934854322,加速度计,0.7195,9.8839,9.3583,,,,,,,
1568321938620780,陀螺仪,,,,,,,,-0.1107,0.0668,0.0852
1568321944873072,加速度计,-0.5740,7.7596,12.2840,,,,,,,
1568321954891822,加速度计,0.3484,4.2294,12.6851,,,,,,,
1568321964910572,加速度计,0.1909,5.4348,3.0436,,,,,,,
1568321958658280,陀螺仪,,,,,,,,0.0497,0.1049,0.0887
1568321974929322,加速度计,0.4776,5.7616,1.4706,,,,,,,
1568321978697864,陀螺仪,,,,,,,,0.0185,0.0862,0.1083
1568321984952343,加速度计,0.8529,7.2048,8.1846,,,,,,,
1568321994967864,加速度计,0.6452,7.9571,12.3601,,,,,,,
1568322004979530,加速度计,0.4723,9.0914,3.8720,,,,,,,
1568321998728124,陀螺仪,,,,,,,,0.0964,0.1358,0.1165
1568322014991561,加速度计,0.7117,8.6036,-0.6051,,,,,,,
1568322018752811,陀螺仪,,,,,,,,-0.0381,0.1426,0.1208
1568322025004374,加速度计,-0.6949,6.0495,5.7353,,,,,,,
1568322035018020,加速度计,-0.2131,6.3027,14.0833,,,,,,,
1568322038780728,陀螺仪,,,,,,,,-0.0021,0.1907,0.1932
1568322045032499,加速度计,-0.4992,7.9380,10.8595,,,,,,,
1568322055048176,加速度计,1.4353,8.3875,1.6508,,,,,,,
1568322058813020,陀螺仪,,,,,,,,0.0682,0.1891,0.1497
1568322065065103,加速度计,0.1538,7.0072,-2.3409,,,,,,,
1568322075083280,加速度计,-0.5836,5.9807,3.9145,,,,,,,
1568322078850311,陀螺仪,,,,,,,,-0.1173,0.1087,0.0888
1568322085102707,加速度计,-0.1149,7.6626,11.0103,,,,,,,
1568322095123384,加速度计,1.0385,8.2875,10.9307,,,,,,,
1568322098892291,陀螺仪,,,,,,,,-0.0391,0.0979,0.0124
1568322105144947,加速度计,1.1181,6.8444,7.4208,,,,,,,
1568322115167343,加速度计,0.6003,5.3965,3.7505,,,,,,,
1568322118937707,陀螺仪,,,,,,,,-0.0060,0.0766,-0.0780
1568322125190572,加速度计,0.2771,8.3677,3.5452,,,,,,,
1568322135214270,加速度计,1.2558,6.8468,7.5932,,,,,,,
1568322138985103,陀螺仪,,,,,,,,-0.1000,0.0037,-0.1206
1568322145238020,加速度计,2.4744,5.8574,10.2645,,,,,,,
1568322155261770,加速度计,1.9710,7.9368,7.7662,,,,,,,
1568322159032603,陀螺仪,,,,,,,,-0.0152,0.0356,-0.2047
1568322165285520,加速度计,2.0734,6.2052,10.7260,,,,,,,
1568322175305259,加速度计,2.6576,6.6714,8.3216,,,,,,,
1568322179071770,陀螺仪,,,,,,,,0.0903,0.0419,-0.2481
1568322185324061,加速度计,2.3188,7.7524,2.6701,,,,,,,
1568322195342811,加速度计,2.5917,5.4875,0.1047,,,,,,,
1568322199109270,陀螺仪,,,,,,,,-0.0173,0.0005,-0.3342
1568322205361561,加速度计,1.3036,6.4907,5.6018,,,,,,,
1568322215380311,加速度计,2.2200,7.0102,14.6585,,,,,,,
1568322219146770,陀螺仪,,,,,,,,-0.0206,-0.0229,-0.3521
1568322225399061,加速度计,1.8561,9.9922,13.1543,,,,,,,
1568322235418957,加速度计,1.9591,8.7388,5.2116,,,,,,,
1568322245436926,加速度计,1.2372,5.4935,0.4052,,,,,,,
1568322239184895,陀螺仪,,,,,,,,0.0617,0.0099,-0.4431
1568322255453593,加速度计,-0.4447,5.3714,8.1325,,,,,,,
1568322259218228,陀螺仪,,,,,,,,-0.0716,-0.1039,-0.4647
1568322265470259,加速度计,0.7829,6.7217,11.4958,,,,,,,
1568322275486926,加速度计,0.8763,8.3845,8.9196,,,,,,,
1568322279251561,陀螺仪,,,,,,,,0.0324,-0.1229,-0.4972
1568322285503593,加速度计,2.5762,6.7391,6.2064,,,,,,,
1568322295520624,加速度计,1.9579,4.7830,6.4841,,,,,,,
1568322299285936,陀螺仪,,,,,,,,0.0115,-0.1461,-0.5916
1568322305538072,加速度计,0.4028,6.0436,5.8377,,,,,,,
1568322315555936,加速度计,0.7751,8.6526,4.8393,,,,,,,
1568322325574218,加速度计,0.4872,7.2538,9.5134,,,,,,,
1568322335592916,加速度计,0.7566,6.5116,7.0042,,,,,,,
1568322319321978,陀螺仪,,,,,,,,-0.0174,-0.1724,-0.5735
1568322339359686,陀螺仪,,,,,,,,0.0108,-0.1575,-0.5282
1568322345612030,加速度计,0.9266,6.5446,4.8692,,,,,,,
1568322355631561,加速度计,0.1484,6.5523,4.9961,,,,,,,
1568322365651509,加速度计,-0.6578,4.0606,10.5578,,,,,,,
1568322359399061,陀螺仪,,,,,,,,-0.0225,-0.1742,-0.4880
1568322375671509,加速度计,-1.2761,8.5461,5.0877,,,,,,,
1568322379439061,陀螺仪,,,,,,,,0.0676,-0.1714,-0.3775
1568322385691509,加速度计,0.8823,7.3879,6.2501,,,,,,,
1568322395711509,加速度计,0.6434,8.2857,4.5119,,,,,,,
1568322399479061,陀螺仪,,,,,,,,0.0053,-0.1735,-0.3582
1568322405731509,加速度计,-0.9463,5.8999,5.4791,,,,,,,
1568322415751509,加速度计,-0.7907,7.5669,2.7342,,,,,,,
1568322425771509,加速度计,-1.2336,7.4286,9.7354,,,,,,,
1568322419519061,陀螺仪,,,,,,,,-0.0401,-0.1523,-0.2405
1568322435791509,加速度计,0.0413,6.2189,11.5526,,,,,,,
1568322445811509,加速度计,-0.4274,7.2048,6.9719,,,,,,,
1568322439559061,陀螺仪,,,,,,,,0.0381,-0.0720,-0.0908
1568322455830780,加速度计,-0.9577,9.0088,4.4071,,,,,,,
1568322465849582,加速度计,-0.9050,5.0877,10.6757,,,,,,,
1568322459597291,陀螺仪,,,,,,,,-0.0125,-0.0514,0.0012
1568322475868332,加速度计,-0.8906,6.9605,10.3501,,,,,,,
1568322479641249,陀螺仪,,,,,,,,0.1154,0.0246,0.1192
1568322485898541,加速度计,-0.0377,7.1533,6.5571,,,,,,,
1568322495908176,加速度计,-0.6518,7.8979,0.1077,,,,,,,
1568322505910624,加速度计,-1.1785,7.7476,-0.1030,,,,,,,
1568322499660364,陀螺仪,,,,,,,,0.0611,0.0368,0.1526
1568322515914218,加速度计,-1.3838,7.7901,7.2371,,,,,,,
1568322525919426,加速度计,-1.2605,6.4631,13.9875,,,,,,,
1568322519668801,陀螺仪,,,,,,,,-0.1210,0.0061,0.1900
1568322535926666,加速度计,-1.3324,8.3606,8.6892,,,,,,,
1568322539685155,陀螺仪,,,,,,,,0.0184,0.0300,0.2101
1568322545936353,加速度计,-0.7207,7.4789,5.5150,,,,,,,
1568322555948905,加速度计,-0.5974,7.3346,5.3965,,,,,,,
1568322565964374,加速度计,-0.1963,6.3398,7.4430,,,,,,,
1568322559712447,陀螺仪,,,,,,,,-0.0264,-0.0005,0.1696
1568322575982759,加速度计,-0.6081,8.0242,3.0634,,,,,,,
1568322579751405,陀螺仪,,,,,,,,-0.0660,-0.0209,0.0981
1568322586004061,加速度计,-0.0305,6.6020,4.5801,,,,,,,
1568322596027916,加速度计,0.0509,6.1321,7.2891,,,,,,,
1568322599800676,陀螺仪,,,,,,,,-0.0957,-0.0473,0.0414
1568322606053905,加速度计,-0.6255,7.6908,6.0813,,,,,,,
1568322616081614,加速度计,0.7817,6.2165,4.6855,,,,,,,
1568322619857030,陀螺仪,,,,,,,,-0.1064,-0.0867,-0.0232
1568322626110624,加速度计,0.1018,7.3640,6.9330,,,,,,,
1568322636140520,加速度计,-0.2765,5.5061,12.5983,,,,,,,
1568322639917134,陀螺仪,,,,,,,,-0.0663,-0.1298,-0.0430
1568322646170884,加速度计,0.4980,7.8135,14.2234,,,,,,,
1568322656201301,加速度计,0.4824,8.2319,9.3978,,,,,,,
1568322659972030,陀螺仪,,,,,,,,0.1000,-0.1197,-0.0720
1568322666224791,加速度计,1.0002,6.9785,3.5686,,,,,,,
1568322676244374,加速度计,1.4557,5.7275,1.9609,,,,,,,
1568322680010884,陀螺仪,,,,,,,,0.0186,-0.1652,-0.1559
1568322686263176,加速度计,-0.1245,6.6702,4.1653,,,,,,,
1568322696281926,加速度计,-1.2139,7.1575,10.1789,,,,,,,
1568322706300676,加速度计,0.3160,8.2037,8.5748,,,,,,,
1568322700048384,陀螺仪,,,,,,,,0.0156,-0.1927,-0.1390
1568322716319426,加速度计,0.7386,8.7149,4.7196,,,,,,,
1568322726338176,加速度计,0.4717,7.8656,2.2015,,,,,,,
1568322720085884,陀螺仪,,,,,,,,0.0525,-0.1535,-0.0995
1568322736362291,加速度计,0.9140,6.6864,4.4430,,,,,,,
1568322740124009,陀螺仪,,,,,,,,-0.0667,-0.1473,-0.0746
1568322746375624,加速度计,0.0437,7.4095,7.4172,,,,,,,
1568322756388957,加速度计,0.0784,8.9453,8.9160,,,,,,,
1568322760151041,陀螺仪,,,,,,,,-0.0631,-0.0870,0.0103
1568322766402707,加速度计,0.0545,7.1808,9.7163,,,,,,,
1568322776416874,加速度计,-0.8823,6.9097,8.2708,,,,,,,
1568322780179686,陀螺仪,,,,,,,,0.0166,-0.0618,0.0795
1568322786431457,加速度计,0.6243,5.6228,9.7223,,,,,,,
1568322796446874,加速度计,0.2993,8.0194,5.0452,,,,,,,
1568322800211145,陀螺仪,,,,,,,,0.0992,-0.0518,0.0762
1568322806463124,加速度计,-0.4639,8.3522,3.7475,,,,,,,
1568322816480207,加速度计,-0.2915,6.1812,5.3648,,,,,,,
1568322820245936,陀螺仪,,,,,,,,-0.0027,-0.0796,0.0651
1568322826498124,加速度计,-0.9768,7.7770,4.5939,,,,,,,
1568322836516874,加速度计,-1.7340,7.5543,7.1898,,,,,,,
1568322846536457,加速度计,-0.2269,5.8149,10.5788,,,,,,,
1568322840284061,陀螺仪,,,,,,,,-0.0706,-0.0883,0.1072
1568322856556874,加速度计,-0.7248,6.1585,7.7542,,,,,,,
1568322866578124,加速度计,-0.3915,5.1170,3.3668,,,,,,,
1568322860325520,陀螺仪,,,,,,,,0.0210,-0.0477,0.1220
1568322876599791,加速度计,-0.5154,5.3570,5.7108,,,,,,,
1568322880369166,陀螺仪,,,,,,,,0.0008,-0.0525,0.1543
1568322886621874,加速度计,-1.2145,5.7186,11.5778,,,,,,,
1568322896644374,加速度计,-1.2013,7.2323,9.0046,,,,,,,
1568322900414114,陀螺仪,,,,,,,,0.1089,-0.0324,0.2193
1568322906666874,加速度计,0.0904,7.3436,5.1350,,,,,,,
1568322916689374,加速度计,0.7362,8.1780,4.8213,,,,,,,
1568322920459114,陀螺仪,,,,,,,,-0.0272,-0.0738,0.1771
1568322926711874,加速度计,-0.8021,7.9194,11.0977,,,,,,,
1568322936732707,加速度计,-0.9475,7.2987,10.6644,,,,,,,
1568322940499166,陀螺仪,,,,,,,,0.0409,-0.0242,0.1866
1568322946751457,加速度计,-0.5136,7.3107,3.6709,,,,,,,
1568322956770207,加速度计,0.3065,4.6843,2.6127,,,,,,,
1568322960536666,陀螺仪,,,,,,,,-0.0786,-0.0623,0.2097
1568322966788957,加速度计,0.8835,3.8834,8.3983,,,,,,,
1568322976807707,加速度计,0.7859,8.5192,9.4780,,,,,,,
1568322980590884,陀螺仪,,,,,,,,0.0112,-0.0161,0.1960
1568322986852759,加速度计,-0.2562,9.6732,8.6790,,,,,,,
1568322996845259,加速度计,0.5118,6.3961,6.4572,,,,,,,
1568323000589478,陀螺仪,,,,,,,,0.0316,-0.0169,0.1948
1568323006838593,加速度计,-0.2658,6.4069,3.0514,,,,,,,
1568323016833593,加速度计,-0.1466,6.9587,3.7607,,,,,,,
